Region,States,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020
NR,Punjab,107.4,107.4,107.3,109.2,112.1,111.7,106.8
,Haryana,123.0,124.6,122.7,121.9,123.4,122.4,113.6
,Rajasthan,241.3,246.6,244.8,245.2,248.4,248.5,247.8
,Delhi,63.4,64.7,64.7,62.8,65.0,61.6,59.8
,UP,271.5,270.0,269.6,264.8,283.9,279.2,277.1
,Uttarakhand,34.9,35.9,35.6,34.0,35.9,35.0,33.9
,HP,29.1,29.3,29.8,28.9,29.2,28.6,26.7
,J&K,46.8,42.9,48.3,42.7,43.7,47.2,48.2
,Chandigarh,3.0,3.0,3.0,3.0,3.0,3.0,2.7
WR,Chhattisgarh,75.5,75.1,73.4,71.9,72.7,71.7,71.2
,Gujarat,349.4,352.4,350.3,356.6,360.7,357.0,345.3
,MP,266.3,268.4,270.8,271.3,276.1,276.6,277.4
,Maharashtra,428.0,436.6,435.1,431.7,431.1,435.8,428.9
,Goa,10.1,10.3,10.6,10.0,10.1,10.1,9.5
,DD,7.2,7.6,7.7,9.0,8.9,7.6,6.8
,DNH,18.1,18.3,18.1,18.1,18.0,18.0,17.3
,Essar steel,17.0,16.2,16.8,17.3,17.1,18.0,17.3
SR,Andhra Pradesh,185.3,190.9,183.8,185.8,179.0,174.2,169.2
,Telangana,153.0,153.1,149.5,149.2,150.1,147.3,137.1
,Karnataka,184.1,187.2,191.5,192.4,185.9,186.4,172.9
,Kerala,73.2,73.1,72.6,71.4,71.4,73.1,66.7
,Tamil Nadu,317.3,328.4,326.7,301.7,294.6,296.2,269.7
,Pondy,7.8,7.8,7.9,7.9,8.0,8.0,7.0
ER,Bihar,82.4,74.2,69.8,70.6,68.8,68.7,70.6
,DVC,63.1,64.1,63.5,61.5,63.4,63.3,62.5
,Jharkhand,27.0,25.6,24.9,24.0,24.2,24.1,24.6
,Odisha,90.3,89.1,90.5,83.6,88.0,96.5,80.4
,West Bengal,146.1,142.9,126.2,119.0,116.9,111.7,105.2
,Sikkim,1.4,1.4,1.4,1.4,1.5,1.5,1.3
NER,Arunachal Pradesh,2.0,2.0,1.9,1.9,2.1,2.1,2.0
Assam,28.7,29.4,27.5,26.3,26.0,25.7,23.9,
Manipur,2.7,2.8,2.8,2.5,2.7,2.9,2.6,
Meghalaya,6.1,6.1,5.8,6.0,6.0,5.9,5.6,
Mizoram,1.5,1.7,1.7,1.7,1.7,1.7,1.6,
Nagaland,2.5,2.5,2.5,2.3,2.5,2.4,2.2,
Tripura,4.5,4.6,4.5,4.1,3.5,3.6,3.7,
