Region,States,26-08-2024,27-08-2024,28-08-2024,29-08-2024,30-08-2024,31-08-2024,01-09-2024
NR,Punjab,320.2,238.7,236.7,186.3,211.5,249.3,275.2
,Haryana,232.8,225.6,232.4,200.7,215.0,230.0,232.6
,Rajasthan,243.9,238.4,254.9,278.8,282.9,282.1,282.7
,Delhi,124.4,127.2,125.6,118.8,124.9,128.6,129.1
,UP,572.4,537.7,491.7,493.5,546.0,576.0,561.1
,Uttarakhand,49.8,52.2,52.1,49.2,52.8,54.4,49.7
,HP,34.2,34.5,35.5,33.8,35.4,36.1,34.2
,J&K,50.7,47.0,50.4,46.7,46.8,50.2,51.7
,Chandigarh,6.6,6.6,6.8,6.1,6.6,7.0,6.7
,Railways_NR ISTS,4.2,4.0,4.0,4.3,4.2,4.2,4.4
WR,Chhattisgarh,108.9,117.2,122.8,119.4,120.3,121.9,120.4
,Gujarat,282.0,268.7,290.3,302.8,322.8,353.7,353.3
,MP,220.8,221.5,240.6,248.2,249.8,252.7,244.9
,Maharashtra,476.0,475.8,493.1,502.9,512.1,512.7,480.8
,Goa,13.5,13.7,14.0,14.3,13.9,14.0,12.8
,DNHDDPDCL,27.9,29.1,29.7,30.4,30.2,30.0,28.0
,AMNSIL,18.4,18.3,18.3,18.0,18.0,18.1,18.2
,BALCO,12.6,12.6,12.6,12.6,12.6,12.6,12.6
SR,Andhra Pradesh,223.2,235.1,227.8,228.0,212.9,181.9,172.1
,Telangana,255.0,283.3,299.1,304.9,268.3,223.2,158.3
,Karnataka,207.3,214.8,215.0,217.4,218.5,210.3,177.0
,Kerala,82.9,85.5,85.9,83.1,80.4,78.9,71.8
,Tamil Nadu,375.5,386.5,382.5,361.3,348.3,338.4,306.8
,Pondy,10.8,10.9,10.5,9.7,9.9,10.1,9.2
ER,Bihar,143.9,128.9,144.3,149.8,156.4,163.7,150.3
,DVC,69.0,68.4,71.7,72.1,73.4,73.5,70.7
,Jharkhand,40.4,38.5,40.2,43.1,44.7,44.5,43.9
,Odisha,112.8,114.6,114.9,114.2,118.2,114.5,111.0
,West Bengal,186.2,191.7,205.9,218.1,225.6,224.3,207.1
,Sikkim,0.8,1.3,1.4,1.2,1.3,1.4,1.1
,Railways_ER ISTS,0.1,0.1,0.1,0.1,0.2,0.1,0.2
NER,Arunachal Pradesh,3.2,3.2,2.7,3.2,3.4,3.0,3.1
Assam,46.1,48.2,49.2,50.9,50.2,44.1,43.8,
Manipur,2.9,2.9,3.0,2.8,3.1,1.4,2.8,
Meghalaya,6.1,5.9,5.6,5.7,5.7,5.7,5.7,
Mizoram,2.0,2.0,1.4,1.8,1.9,1.9,1.5,
Nagaland,2.9,3.2,2.8,3.2,3.1,3.0,3.0,
Tripura,4.7,5.6,5.5,5.5,5.9,6.1,5.1,
