Region,States,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020
NR,Punjab,113.5,116.7,117.7,123.1,123.3,128.6,126.4
,Haryana,122.0,126.9,130.1,132.7,136.4,136.8,124.9
,Rajasthan,237.6,245.0,246.7,246.8,251.5,250.9,252.0
,Delhi,63.3,64.8,69.6,71.6,75.0,68.1,64.2
,UP,271.4,276.9,287.8,288.4,298.9,305.7,309.6
,Uttarakhand,37.2,38.3,39.4,40.6,41.7,39.7,38.5
,HP,31.5,30.6,32.8,32.4,32.5,32.9,30.9
,J&K,53.9,56.0,57.6,56.6,57.4,56.5,54.3
,Chandigarh,3.6,3.5,3.8,3.9,4.0,3.9,3.6
WR,Chhattisgarh,80.3,80.7,81.4,83.1,83.7,83.0,83.1
,Gujarat,326.9,329.6,324.7,328.5,334.3,334.1,323.2
,MP,234.3,243.8,247.4,258.3,267.5,273.2,277.0
,Maharashtra,436.5,452.3,456.1,457.0,454.7,455.0,435.3
,Goa,10.0,10.9,10.5,10.5,10.6,9.6,9.3
,DD,7.1,7.4,7.5,7.5,7.5,5.5,6.2
,DNH,18.4,18.4,18.3,18.4,18.3,18.4,18.1
,Essar steel,17.8,17.7,17.5,18.1,17.1,18.0,18.5
SR,Andhra Pradesh,156.2,157.7,159.8,159.6,163.3,162.2,154.8
,Telangana,177.1,180.5,183.6,183.8,188.4,188.3,184.2
,Karnataka,199.3,202.8,200.4,207.1,212.3,208.0,192.5
,Kerala,69.9,71.4,72.9,72.0,72.2,69.4,62.6
,Tamil Nadu,258.4,270.2,268.0,258.3,262.3,256.4,236.4
,Pondy,6.9,6.7,6.9,6.9,7.2,6.8,6.1
ER,Bihar,75.1,76.8,75.6,75.9,79.6,80.7,81.7
,DVC,63.2,64.2,63.3,64.0,64.5,66.0,64.9
,Jharkhand,25.1,24.7,25.6,24.8,25.3,25.8,26.0
,Odisha,71.0,73.4,76.0,85.4,80.3,67.4,66.5
,West Bengal,113.0,115.4,114.2,116.2,115.7,114.2,105.3
,Sikkim,2.1,2.2,2.2,2.2,2.3,2.3,2.0
NER,Arunachal Pradesh,2.0,2.1,2.2,2.2,2.2,2.3,2.2
Assam,23.6,23.9,24.2,24.5,24.1,24.0,22.0,
Manipur,3.0,3.1,3.2,3.4,3.1,3.1,2.7,
Meghalaya,6.8,6.8,6.8,6.6,6.8,6.4,6.8,
Mizoram,1.6,1.6,1.7,1.6,1.6,1.6,1.7,
Nagaland,2.1,2.0,2.3,2.3,2.3,2.2,2.2,
Tripura,3.5,3.5,3.5,3.2,3.5,5.4,3.3,
