Region,States,18-03-2024,19-03-2024,20-03-2024,21-03-2024,22-03-2024,23-03-2024,24-03-2024
NR,Punjab,177.5,176.1,184.7,162.3,157.9,164.3,141.2
,Haryana,149.1,152.3,151.9,147.1,144.8,144.2,121.1
,Rajasthan,292.5,294.1,295.6,292.5,292.8,289.8,269.3
,Delhi,69.5,71.9,74.8,72.9,76.2,72.6,66.3
,UP,366.8,370.1,352.3,344.4,361.5,363.5,352.6
,Uttarakhand,40.3,41.0,41.3,41.4,42.3,40.8,35.8
,HP,30.5,31.7,33.2,32.3,31.2,31.4,29.7
,J&K,55.5,56.7,54.9,54.4,54.5,56.1,54.3
,Chandigarh,3.4,3.4,3.5,3.5,3.7,3.4,3.2
,Railways_NR ISTS,3.9,3.7,3.8,4.0,4.0,4.1,4.1
WR,Chhattisgarh,117.5,99.7,95.5,113.7,120.2,125.1,125.7
,Gujarat,434.6,440.4,435.6,444.5,444.0,442.5,401.0
,MP,256.0,253.6,254.1,254.6,257.1,258.3,256.4
,Maharashtra,608.3,610.9,607.3,616.0,625.1,624.7,607.8
,Goa,14.1,14.7,14.6,15.9,15.7,14.7,14.5
,DNHDDPDCL,28.9,29.5,29.2,29.3,29.5,29.3,28.1
,AMNSIL,19.3,20.4,18.6,18.9,19.3,18.2,18.8
,BALCO,12.5,12.5,12.5,12.5,12.5,12.5,12.5
SR,Andhra Pradesh,239.9,238.8,225.9,225.9,230.7,234.1,229.7
,Telangana,278.8,277.4,271.2,277.0,285.8,287.1,279.7
,Karnataka,327.7,326.4,328.1,323.8,331.4,324.0,309.2
,Kerala,100.1,100.6,101.2,101.0,101.6,100.8,95.2
,Tamil Nadu,393.2,403.6,407.9,405.2,406.4,402.1,368.0
,Pondy,9.8,10.1,9.9,10.2,10.0,10.3,9.4
ER,Bihar,102.1,98.9,69.4,80.2,86.9,87.0,89.7
,DVC,70.9,71.4,70.4,70.1,70.6,71.9,70.4
,Jharkhand,34.4,33.1,31.4,33.6,35.9,34.9,36.2
,Odisha,126.1,121.7,102.9,107.1,127.1,129.3,118.0
,West Bengal,176.8,177.2,144.3,139.2,146.7,159.2,164.9
,Sikkim,1.7,1.7,1.4,1.7,1.8,1.6,1.4
,Railways_ER ISTS*,0.1,0.2,0.1,0.1,0.1,0.2,0.1
NER,Arunachal Pradesh,2.2,3.0,3.0,3.1,2.8,2.7,2.9
Assam,31.0,31.5,27.2,27.6,27.3,28.1,25.8,
Manipur,3.1,3.1,2.9,3.1,3.1,3.0,3.0,
Meghalaya,5.9,6.1,6.1,6.4,6.2,6.3,5.9,
Mizoram,2.3,2.0,2.0,2.3,2.0,1.9,1.7,
Nagaland,2.4,2.4,2.3,2.4,2.3,2.1,2.2,
Tripura,4.6,4.0,4.0,4.4,3.9,3.8,3.4,
ALL INDIA TOTAL,4593.4,4595.6,4475.0,4484.5,4575.0,4585.9,4359.4,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
