Region,States,30-10-2023,31-10-2023,01-11-2023,02-11-2023,03-11-2023,04-11-2023,05-11-2023
NR,Punjab,139.3,144.2,142.7,139.5,141.6,140.5,128.5
,Haryana,150.8,155.0,150.0,147.9,149.2,145.1,129.7
,Rajasthan,309.0,312.5,314.6,313.6,313.6,316.8,313.5
,Delhi,79.7,80.9,81.5,80.9,81.4,76.2,72.5
,UP,339.7,350.6,348.6,346.5,348.2,344.2,331.2
,Uttarakhand,37.8,39.3,38.7,37.1,39.5,39.5,35.7
,HP,32.9,33.3,33.4,32.7,33.3,33.2,30.7
,J&K,51.1,48.2,52.3,49.8,52.1,50.8,52.6
,Chandigarh,3.5,3.6,3.5,3.5,3.5,3.5,3.2
,Railways_NR ISTS,3.7,3.5,3.7,3.6,3.6,3.6,3.8
WR,Chhattisgarh,102.0,97.3,99.8,99.8,99.8,96.8,95.9
,Gujarat,430.2,432.5,424.2,436.3,435.5,436.7,427.9
,MP,312.4,315.5,315.2,318.0,320.8,322.3,321.2
,Maharashtra,597.1,603.3,599.1,598.3,599.3,603.6,578.5
,Goa,14.0,13.8,14.2,14.0,14.3,14.8,13.7
,DNHDDPDCL,28.6,28.8,27.9,28.1,28.3,28.5,27.4
,AMNSIL,18.4,18.2,17.7,17.8,16.4,18.6,19.0
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,233.1,231.7,230.5,230.1,226.7,223.9,214.2
,Telangana,238.7,238.5,233.6,229.6,228.7,226.4,209.7
,Karnataka,273.4,271.6,253.6,271.7,275.4,266.7,239.0
,Kerala,79.3,80.8,80.9,81.4,80.9,78.6,71.5
,Tamil Nadu,322.4,332.4,335.7,331.8,322.1,300.5,270.9
,Pondy,9.9,9.2,8.9,8.9,9.0,8.8,8.2
ER,Bihar,98.9,98.7,98.7,100.9,100.8,96.2,93.4
,DVC,72.3,71.3,71.4,70.5,69.9,68.9,68.3
,Jharkhand,31.4,31.6,31.6,29.1,28.6,30.6,31.0
,Odisha,101.4,103.0,104.4,105.0,105.9,102.6,103.6
,West Bengal,155.9,163.0,170.9,175.2,174.5,166.7,152.3
,Sikkim,1.2,1.2,1.1,1.1,1.2,1.2,1.1
,Railways_ER ISTS*,0.2,0.2,0.2,0.2,0.2,0.2,0.2
NER,Arunachal Pradesh,2.9,2.6,2.6,2.7,2.7,2.4,2.6
Assam,30.6,32.1,33.3,32.7,32.8,31.2,26.5,
Manipur,2.6,2.6,2.6,2.6,2.6,2.6,2.6,
Meghalaya,6.0,6.0,5.9,6.0,6.1,6.3,6.1,
Mizoram,1.9,1.9,1.9,1.9,1.9,1.8,1.9,
Nagaland,2.5,2.4,2.4,2.4,2.5,2.3,2.3,
Tripura,4.6,5.0,5.1,5.2,5.2,5.0,4.7,
ALL INDIA TOTAL,4331.7,4378.3,4354.7,4368.8,4370.2,4309.9,4107.5,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
