Region,States,24-07-2017,25-07-2017,26-07-2017,27-07-2017,28-07-2017,29-07-2017,30-07-2017
NR,Punjab,228.4,240.1,253.8,247.5,243.9,239.2,223.5
,Haryana,178.4,186.0,190.9,197.2,201.9,200.4,188.8
,Rajasthan,155.0,158.2,168.0,181.3,182.6,166.5,158.2
,Delhi,104.9,104.4,107.3,111.9,113.5,108.3,102.5
,UP,336.7,350.9,337.3,324.4,347.0,363.9,356.8
,Uttarakhand,39.0,40.7,39.9,40.1,41.3,41.7,38.5
,HP,26.3,27.1,26.8,27.5,27.5,27.2,23.5
,J&K,37.0,38.0,37.1,38.0,43.6,37.8,38.8
,Chandigarh,6.0,6.9,6.3,6.3,5.7,6.4,4.8
WR,Chhattisgarh,78.8,82.5,80.8,78.5,80.2,84.7,88.9
,Gujarat,213.0,221.7,223.7,220.5,227.0,232.5,224.4
,MP,140.5,141.1,142.9,140.0,136.0,144.7,148.8
,Maharashtra,369.7,379.2,389.7,389.0,382.1,390.7,388.1
,Goa,8.1,8.1,8.1,8.7,8.7,8.3,8.4
,DD,6.8,7.0,7.1,7.0,7.0,6.9,6.5
,DNH,16.6,16.7,16.9,16.9,16.3,16.8,16.5
,Essar steel,9.6,8.0,9.2,9.9,10.0,10.5,10.7
SR,Andhra Pradesh,165.3,165.9,166.6,169.5,169.2,168.6,167.4
,Telangana,179.0,182.4,185.4,186.9,186.6,185.8,187.8
,Karnataka,176.3,183.6,190.0,192.3,192.4,189.3,178.6
,Kerala,64.8,66.0,66.7,66.5,66.0,66.2,60.6
,Tamil Nadu,319.3,327.9,330.5,328.3,318.7,311.5,288.3
,Pondy,7.5,7.8,7.5,7.6,7.2,7.0,5.7
ER,Bihar,73.2,62.1,56.9,73.1,78.2,78.1,72.8
,DVC,58.9,55.8,55.2,59.3,62.3,61.2,60.0
,Jharkhand,21.0,13.3,21.1,19.2,21.8,23.5,20.2
,Odisha,72.9,76.8,74.5,73.8,77.4,81.8,79.1
,West Bengal,117.2,123.2,131.2,143.7,153.3,156.3,146.5
,Sikkim,1.8,1.3,0.4,0.9,1.2,1.2,0.9
NER,Arunachal Pradesh,2.0,2.0,2.0,2.0,2.0,2.1,2.2
Assam,25.6,30.2,30.2,29.8,31.5,30.4,30.6,
Manipur,1.9,2.0,2.1,2.3,2.2,2.0,2.0,
Meghalaya,4.4,4.5,4.5,4.7,4.6,4.8,4.6,
Mizoram,1.4,1.3,1.3,1.3,1.2,1.3,1.2,
Nagaland,2.3,1.9,2.2,2.3,2.3,2.2,2.2,
Tripura,3.5,3.5,3.8,4.1,4.1,4.3,3.8,
