Region,States,13-09-2021,14-09-2021,15-09-2021,16-09-2021,17-09-2021,18-09-2021,19-09-2021
NR,Punjab,167.2,186.0,207.2,214.2,214.2,235.8,253.6
,Haryana,142.3,151.0,161.7,163.1,163.1,162.2,163.9
,Rajasthan,201.4,200.0,207.5,218.0,218.0,220.5,215.2
,Delhi,95.2,97.1,101.3,97.5,97.5,91.2,93.0
,UP,412.1,365.1,326.4,270.4,270.4,334.3,373.4
,Uttarakhand,42.1,42.1,43.4,42.4,42.4,42.8,41.2
,HP,30.9,31.2,33.5,32.4,32.4,32.3,29.5
,J&K,43.2,46.5,48.5,47.1,47.1,47.0,46.5
,Chandigarh,5.3,5.3,5.7,5.8,5.8,5.5,5.3
WR,Chhattisgarh,86.0,79.6,76.7,78.0,78.0,81.8,84.0
,Gujarat,294.7,295.8,297.4,309.1,309.1,312.2,286.6
,MP,216.3,208.9,197.7,184.1,184.1,191.2,202.0
,Maharashtra,427.3,428.4,436.3,443.6,443.6,459.2,444.0
,Goa,11.0,11.6,11.8,12.3,12.3,12.4,11.6
,DD,7.4,7.6,7.7,7.7,7.7,7.7,7.2
,DNH,19.6,19.5,19.7,19.6,19.6,17.4,19.3
,Essar steel,18.9,16.2,17.8,17.4,17.4,15.8,17.3
SR,Andhra Pradesh,194.0,198.7,205.1,211.8,211.8,209.3,205.0
,Telangana,198.0,191.6,209.1,225.1,225.1,240.1,231.0
,Karnataka,178.8,187.0,195.0,203.6,203.6,216.2,209.8
,Kerala,69.4,72.7,74.0,73.3,73.3,74.5,69.6
,Tamil Nadu,326.2,339.4,350.1,341.6,341.6,321.7,307.2
,Pondy,8.6,8.9,9.2,8.8,8.8,8.7,8.3
ER,Bihar,117.3,95.7,91.4,107.3,107.3,107.4,118.6
,DVC,64.8,63.8,63.4,64.7,64.7,63.7,66.4
,Jharkhand,25.8,21.9,23.2,27.5,27.5,29.1,27.4
,Odisha,84.7,90.0,100.1,104.0,104.0,114.2,111.5
,West Bengal,160.8,148.8,149.0,156.3,156.3,151.2,151.1
,Sikkim,1.4,1.5,1.4,1.4,1.4,1.5,1.1
NER,Arunachal Pradesh,2.6,2.4,2.4,2.4,2.4,2.3,2.3
Assam,40.7,41.1,41.1,36.7,36.7,32.7,34.4,
Manipur,2.8,2.8,2.7,2.7,2.7,2.5,2.4,
Meghalaya,5.5,5.3,5.3,5.5,5.5,5.5,5.6,
Mizoram,1.9,1.7,1.6,1.6,1.6,1.2,1.3,
Nagaland,2.7,2.7,2.6,2.5,2.5,2.5,2.5,
Tripura,4.7,5.4,5.1,4.9,4.9,4.7,4.4,
