Region,States,13-01-2020,14-01-2020,15-01-2020,16-01-2020,17-01-2020,18-01-2020,19-01-2020
NR,Punjab,96.1,105.4,111.4,112.0,111.6,110.4,104.6
,Haryana,120.7,123.2,127.7,125.3,125.3,126.1,115.6
,Rajasthan,226.5,226.8,233.3,225.9,228.1,230.2,228.2
,Delhi,74.9,74.9,75.4,76.4,77.3,73.3,71.7
,UP,296.5,289.5,284.0,253.9,260.9,279.8,271.3
,Uttarakhand,39.3,38.9,39.1,39.8,39.1,39.6,36.7
,HP,28.4,28.7,30.7,31.1,31.1,31.3,28.7
,J&K,33.6,38.1,43.8,42.2,49.6,49.9,50.0
,Chandigarh,4.6,4.7,4.6,4.7,4.6,4.3,3.9
WR,Chhattisgarh,77.0,78.4,77.8,78.8,79.3,72.5,78.7
,Gujarat,324.1,257.6,273.3,309.7,322.9,322.1,313.5
,MP,245.5,247.7,236.9,214.5,225.0,230.2,229.3
,Maharashtra,445.4,452.7,441.2,438.8,431.4,431.8,426.8
,Goa,9.4,10.5,10.1,10.0,9.5,9.3,8.7
,DD,7.2,6.5,6.8,7.2,7.3,7.2,6.6
,DNH,18.9,18.1,17.9,18.2,18.0,18.1,18.1
,Essar steel,5.6,6.0,5.0,5.6,5.8,6.1,6.0
SR,Andhra Pradesh,170.4,166.7,156.0,153.7,167.5,169.5,170.2
,Telangana,211.0,211.4,201.5,200.8,209.8,209.8,208.6
,Karnataka,222.7,230.7,220.5,227.3,233.0,228.3,192.3
,Kerala,69.3,70.4,70.2,70.1,71.4,72.3,67.8
,Tamil Nadu,294.7,287.0,238.5,227.2,246.6,262.1,246.7
,Pondy,7.1,7.1,5.7,5.2,5.4,6.1,6.0
ER,Bihar,83.8,82.5,80.7,77.1,74.2,73.0,75.0
,DVC,63.9,63.6,64.5,63.2,63.4,63.5,63.2
,Jharkhand,24.6,24.8,24.9,25.4,25.2,24.3,24.0
,Odisha,66.2,68.2,67.8,65.6,67.9,68.4,68.4
,West Bengal,110.9,113.8,111.2,113.8,115.0,116.0,107.4
,Sikkim,2.1,1.9,1.9,1.9,2.0,1.2,1.6
NER,Arunachal Pradesh,2.2,2.3,2.2,2.3,2.2,2.2,2.2
Assam,23.1,22.3,20.5,20.9,22.0,22.6,22.7,
Manipur,2.7,2.6,2.7,3.2,2.8,2.6,2.6,
Meghalaya,5.9,6.0,5.9,6.1,6.0,6.1,6.1,
Mizoram,1.6,1.6,1.3,1.6,1.6,1.6,1.6,
Nagaland,2.2,2.1,2.1,2.2,2.3,2.3,2.2,
Tripura,3.5,3.7,3.8,3.7,3.6,3.5,3.4,
