Region,States,17-10-2022,18-10-2022,19-10-2022,20-10-2022,21-10-2022,22-10-2022,23-10-2022
NR,Punjab,159.2,152.8,150.6,147.9,145.7,140.7,133.2
,Haryana,146.4,149.8,148.6,148.5,148.2,142.7,122.8
,Rajasthan,247.0,250.9,251.6,256.9,255.7,254.8,244.3
,Delhi,79.0,80.0,80.8,80.7,81.6,76.2,67.7
,UP,315.7,320.5,322.6,326.7,328.6,340.6,327.0
,Uttarakhand,38.1,38.0,38.0,38.3,37.8,37.3,32.8
,HP,30.9,31.5,29.9,31.6,30.9,30.3,26.9
,J&K,48.2,49.1,52.2,44.1,51.4,52.1,53.4
,Chandigarh,3.9,3.9,3.9,3.8,3.8,3.5,3.1
WR,Chhattisgarh,97.2,95.7,93.9,96.3,94.9,94.2,92.6
,Gujarat,405.9,420.3,415.1,418.6,405.8,380.3,343.1
,MP,199.2,204.2,204.8,205.7,209.0,210.2,204.1
,Maharashtra,465.0,464.2,474.0,472.0,467.6,451.3,418.7
,Goa,12.2,12.4,12.7,12.5,12.2,11.7,10.9
,DNHDDPDCL,27.7,28.3,28.2,28.0,28.1,26.9,24.8
,Essar steel,12.2,13.1,12.6,14.3,15.0,14.9,15.4
SR,Andhra Pradesh,173.2,178.7,178.7,178.3,181.1,178.1,177.5
,Telangana,161.7,169.2,171.4,170.3,175.2,170.5,167.1
,Karnataka,160.5,166.4,172.1,171.9,166.8,157.0,145.1
,Kerala,75.5,74.5,74.7,75.0,74.6,74.5,69.5
,Tamil Nadu,290.2,302.8,304.3,298.1,292.3,287.4,248.8
,Pondy,8.9,9.0,9.2,9.1,8.6,7.8,7.7
ER,Bihar,105.1,105.4,104.5,102.6,101.6,101.0,99.8
,DVC,72.4,73.6,73.6,71.5,71.6,71.9,71.6
,Jharkhand,31.0,31.0,30.0,29.2,30.8,31.0,31.6
,Odisha,122.8,121.5,117.1,118.1,113.4,118.6,124.5
,West Bengal,165.3,172.0,171.3,167.3,164.9,164.4,153.8
,Sikkim,1.6,1.7,1.7,1.6,1.6,1.4,1.1
NER,Arunachal Pradesh,2.2,2.3,2.3,2.3,2.3,2.2,2.2
Assam,35.0,35.6,35.2,34.8,34.1,33.2,30.8,
Manipur,2.6,2.5,2.6,2.6,2.7,2.6,2.6,
Meghalaya,6.0,6.2,6.0,6.4,6.1,6.4,6.7,
Mizoram,1.5,1.6,1.7,1.8,1.8,1.7,1.6,
Nagaland,2.3,2.4,2.5,2.4,2.4,2.4,2.3,
Tripura,5.6,5.3,5.4,5.3,5.3,5.3,5.2,
