Region,States,01-08-2022,02-08-2022,03-08-2022,04-08-2022,05-08-2022,06-08-2022,07-08-2022
NR,Punjab,217.0,262.0,282.2,274.0,268.4,268.5,270.4
,Haryana,172.9,198.1,213.0,206.8,191.4,193.4,177.4
,Rajasthan,235.0,246.6,254.8,251.9,244.7,245.6,248.3
,Delhi,113.0,121.3,125.9,122.9,117.5,115.2,104.9
,UP,446.1,463.0,463.5,463.9,463.2,484.8,423.6
,Uttarakhand,43.4,45.3,44.4,44.2,43.5,45.1,40.9
,HP,28.3,31.9,33.0,32.9,33.4,33.3,31.4
,J&K,46.9,50.6,53.4,53.6,49.2,49.3,50.2
,Chandigarh,5.9,6.5,6.8,6.5,6.5,6.4,5.7
WR,Chhattisgarh,117.9,120.0,121.2,115.7,119.7,113.5,105.3
,Gujarat,346.7,355.5,357.5,364.6,350.7,345.9,328.7
,MP,238.2,240.7,238.1,234.9,237.1,239.8,225.1
,Maharashtra,479.0,493.4,495.1,483.8,466.1,465.5,442.9
,Goa,12.5,12.6,12.7,12.1,12.5,12.4,11.1
,DNHDDPDCL,26.2,27.0,27.2,27.7,27.7,27.8,26.5
,Essar steel,17.6,18.4,18.4,18.6,18.7,19.0,19.4
SR,Andhra Pradesh,196.9,191.5,185.3,187.8,183.4,171.2,168.4
,Telangana,216.6,209.3,200.5,194.8,193.8,197.0,181.3
,Karnataka,169.2,156.8,162.3,160.2,159.2,150.3,156.6
,Kerala,69.8,67.2,66.9,65.4,64.9,66.0,61.6
,Tamil Nadu,303.3,308.9,295.4,289.8,286.9,282.6,269.3
,Pondy,9.7,9.6,9.5,9.1,9.0,9.1,8.5
ER,Bihar,119.0,116.9,131.3,128.3,139.3,137.7,136.0
,DVC,72.6,73.3,72.6,71.1,72.9,74.1,73.6
,Jharkhand,32.3,31.1,29.9,29.9,32.6,33.8,33.6
,Odisha,137.6,138.3,142.1,142.0,139.0,127.5,127.3
,West Bengal,182.4,190.3,187.0,189.0,197.9,191.2,179.0
,Sikkim,1.5,1.5,1.6,1.5,1.6,1.4,1.1
NER,Arunachal Pradesh,2.5,2.5,2.4,2.6,2.6,2.3,2.2
Assam,35.3,39.8,40.4,42.8,43.7,43.2,43.1,
Manipur,2.7,2.6,2.6,2.7,2.6,2.7,2.7,
Meghalaya,6.1,5.9,6.0,5.9,6.2,6.1,5.8,
Mizoram,1.7,1.8,1.6,1.7,1.7,1.8,1.8,
Nagaland,2.7,2.6,2.6,2.8,2.8,2.7,2.7,
Tripura,5.2,5.6,5.6,5.6,5.4,5.5,5.5,
