Region,States,05-08-2019,06-08-2019,07-08-2019,08-08-2019,09-08-2019,10-08-2019,11-08-2019
NR,Punjab,284.4,271.4,270.0,291.7,268.9,262.6,244.6
,Haryana,205.8,210.4,199.5,214.9,207.9,210.1,214.6
,Rajasthan,220.9,218.1,201.3,218.1,225.8,239.7,242.6
,Delhi,126.4,122.3,119.6,130.2,113.4,127.8,135.5
,UP,403.0,364.9,377.9,368.4,325.6,318.3,313.4
,Uttarakhand,45.1,44.2,42.2,43.9,41.9,43.9,40.3
,HP,29.9,29.9,25.0,28.1,28.2,29.8,29.0
,J&K,41.9,41.0,43.0,44.1,40.8,42.0,42.4
,Chandigarh,6.5,6.0,5.6,6.5,6.0,5.9,5.5
WR,Chhattisgarh,81.1,77.9,79.0,82.5,83.4,87.3,91.8
,Gujarat,322.7,321.8,305.1,331.7,340.4,344.5,354.4
,MP,157.7,154.9,157.1,160.3,165.3,174.2,180.9
,Maharashtra,386.3,382.6,367.1,392.3,402.8,403.7,403.8
,Goa,10.0,10.0,10.5,11.6,11.6,11.6,11.6
,DD,7.6,7.5,6.7,7.2,7.6,7.6,7.6
,DNH,18.6,18.6,17.3,18.2,18.6,18.7,18.7
,Essar steel,5.1,5.5,6.7,6.1,5.6,9.1,7.2
SR,Andhra Pradesh,169.3,179.4,175.1,182.5,188.4,185.9,187.1
,Telangana,152.5,150.4,147.3,155.9,164.2,166.6,163.8
,Karnataka,191.5,183.5,172.9,188.5,195.2,188.8,190.0
,Kerala,72.8,72.7,65.4,69.2,68.6,66.1,67.2
,Tamil Nadu,347.2,336.3,317.2,336.8,338.4,327.8,327.2
,Pondy,9.5,9.5,8.7,8.9,8.3,8.2,8.1
ER,Bihar,107.8,101.6,83.7,78.9,69.9,76.5,59.2
,DVC,65.5,64.0,65.3,65.3,65.5,65.0,64.7
,Jharkhand,23.4,22.6,21.5,23.5,23.2,22.8,22.6
,Odisha,81.0,79.7,80.6,84.0,85.1,89.5,88.3
,West Bengal,177.9,161.8,144.9,164.1,170.8,168.6,164.9
,Sikkim,1.2,1.0,0.8,1.0,1.3,1.1,1.2
NER,Arunachal Pradesh,2.2,2.1,2.2,2.5,2.3,2.2,2.3
Assam,34.0,30.9,26.8,27.6,28.7,27.1,27.2,
Manipur,2.6,2.3,2.4,2.3,2.5,2.6,2.4,
Meghalaya,5.8,5.6,5.9,5.6,6.0,6.4,5.3,
Mizoram,2.0,1.7,1.4,1.7,1.8,1.7,1.7,
Nagaland,2.2,2.0,2.1,2.3,2.3,2.2,2.2,
Tripura,5.6,5.2,4.3,4.5,4.6,4.6,4.5,
