Region,States,24-02-2020,25-02-2020,26-02-2020,27-02-2020,28-02-2020,29-02-2020,01-03-2020
NR,Punjab,121.8,124.8,124.9,121.8,113.0,96.9,97.8
,Haryana,120.5,124.7,124.8,123.0,123.0,108.0,94.5
,Rajasthan,242.6,244.8,245.1,245.7,246.2,236.0,230.1
,Delhi,63.9,63.6,63.8,62.5,63.8,60.3,57.9
,UP,259.9,250.0,257.7,250.6,274.9,247.3,215.8
,Uttarakhand,34.9,35.3,35.6,36.0,36.0,34.9,31.3
,HP,27.5,28.9,29.2,29.1,28.8,27.9,25.0
,J&K,48.4,46.6,48.3,48.8,49.0,42.7,46.3
,Chandigarh,3.4,3.4,3.5,3.5,3.5,3.5,3.4
WR,Chhattisgarh,75.8,72.2,77.2,79.2,81.9,83.7,85.1
,Gujarat,356.3,354.7,347.2,344.5,362.0,361.6,346.4
,MP,252.2,249.8,250.4,250.6,252.9,248.3,222.4
,Maharashtra,495.9,494.2,491.4,493.4,492.9,484.8,456.8
,Goa,10.5,10.9,10.8,10.9,11.1,11.6,11.6
,DD,7.3,7.4,7.3,7.2,7.4,7.4,7.0
,DNH,18.7,18.7,18.9,19.1,18.5,19.4,17.0
,Essar steel,9.8,5.6,5.6,3.9,4.0,6.8,5.8
SR,Andhra Pradesh,195.0,197.6,201.2,199.0,200.7,200.8,194.0
,Telangana,255.1,255.2,253.3,249.7,254.0,255.9,247.7
,Karnataka,242.7,250.1,249.6,252.0,253.3,248.0,224.3
,Kerala,77.6,79.3,79.7,80.6,80.5,79.2,71.9
,Tamil Nadu,311.6,323.8,325.6,328.3,329.1,326.4,302.8
,Pondy,7.5,7.9,8.0,7.9,7.8,7.8,7.1
ER,Bihar,64.5,61.2,63.8,69.0,69.8,68.2,70.8
,DVC,64.3,63.1,62.9,64.4,63.7,63.6,62.9
,Jharkhand,22.2,21.0,22.1,22.3,23.8,24.1,23.9
,Odisha,70.3,71.7,70.0,67.5,69.5,69.2,67.4
,West Bengal,116.3,113.5,115.4,119.7,119.9,120.5,111.1
,Sikkim,1.4,1.6,1.7,1.5,1.6,1.6,1.3
NER,Arunachal Pradesh,2.3,2.0,2.2,2.1,2.1,2.1,2.1
,Assam,20.7,22.7,19.2,21.0,22.7,23.1,21.1,
,Manipur,2.6,2.5,2.5,2.6,2.6,2.7,2.6,
,Meghalaya,5.5,6.0,5.9,5.7,5.8,5.9,5.5,
,Mizoram,1.9,1.9,1.7,1.6,1.7,1.6,1.7,
,Nagaland,2.1,2.2,2.3,2.2,2.2,2.2,2.1,
,Tripura,3.6,3.5,3.3,3.4,3.5,3.4,3.4,
