Region,States,03-05-2021,04-05-2021,05-05-2021,06-05-2021,07-05-2021,08-05-2021,09-05-2021
NR,Punjab,151.9,148.0,146.9,146.2,140.1,147.1,136.0
,Haryana,144.4,149.8,149.0,134.4,125.3,139.5,132.3
,Rajasthan,221.2,226.1,227.7,220.9,220.4,228.2,222.4
,Delhi,81.9,83.9,84.6,80.5,72.8,74.3,75.6
,UP,352.4,369.3,365.3,357.3,331.5,366.3,351.0
,Uttarakhand,36.1,36.3,35.7,33.7,34.7,34.8,32.7
,HP,27.5,27.1,27.2,26.9,26.9,27.4,25.1
,J&K,51.6,47.2,47.5,48.9,49.4,49.2,43.8
,Chandigarh,5.1,4.7,4.1,3.7,3.6,3.6,3.5
WR,Chhattisgarh,90.6,88.0,89.5,87.1,83.5,81.0,76.7
,Gujarat,367.0,368.0,370.5,376.5,378.8,380.4,363.7
,MP,209.3,220.4,227.6,223.6,219.5,221.6,213.4
,Maharashtra,490.6,516.7,522.7,520.8,512.9,510.7,496.1
,Goa,11.2,11.3,11.4,11.7,11.4,11.3,10.1
,DD,6.1,6.5,6.7,6.6,6.6,6.4,5.6
,DNH,15.9,16.1,16.0,16.4,16.1,15.9,15.6
,Essar steel,15.9,15.2,15.4,15.5,18.3,18.3,17.7
SR,Andhra Pradesh,201.3,202.9,200.7,200.4,201.8,201.6,201.3
,Telangana,163.9,165.6,162.8,162.0,166.3,166.3,164.1
,Karnataka,211.6,213.7,208.6,208.9,207.7,203.1,198.9
,Kerala,77.9,75.7,75.7,78.6,75.8,72.3,71.0
,Tamil Nadu,343.1,353.6,352.5,353.5,347.1,339.3,316.2
,Pondy,8.7,8.8,9.4,9.4,9.5,9.2,8.6
ER,Bihar,100.5,88.7,86.7,94.5,92.5,95.8,92.5
,DVC,57.5,58.8,58.3,56.8,61.1,62.1,59.3
,Jharkhand,24.2,23.3,23.5,21.9,23.7,24.7,23.8
,Odisha,103.8,88.2,89.2,93.3,89.2,89.5,90.4
,West Bengal,131.2,123.6,128.6,131.1,136.9,148.9,141.7
,Sikkim,0.9,0.9,1.1,0.8,1.0,1.0,0.8
NER,Arunachal Pradesh,2.2,2.0,2.3,2.2,2.2,2.3,2.2
Assam,25.8,25.0,25.0,24.7,24.8,25.2,27.5,
Manipur,2.5,2.3,2.4,2.5,2.5,2.6,2.4,
Meghalaya,4.8,5.2,5.8,5.5,5.4,5.5,5.7,
Mizoram,1.4,1.4,1.6,1.6,1.5,1.6,1.4,
Nagaland,2.1,2.1,2.1,2.2,2.2,2.2,2.2,
Tripura,4.7,4.1,4.3,4.8,4.4,4.5,4.0,
