Region,States,15-05-2017,16-05-2017,17-05-2017,18-05-2017,19-05-2017,20-05-2017,21-05-2017
NR,Punjab,173.5,156.6,161.8,163.4,168.1,151.7,150.3
,Haryana,163.8,158.7,157.9,160.9,156.4,149.4,135.5
,Rajasthan,225.9,208.2,193.2,195.5,194.6,192.5,179.8
,Delhi,120.2,122.8,115.1,117.1,114.9,107.4,98.0
,UP,372.2,382.0,347.2,351.3,360.7,369.5,346.0
,Uttarakhand,42.0,42.5,36.2,39.7,40.5,41.2,34.9
,HP,26.1,26.5,25.3,26.9,27.7,26.0,23.9
,J&K,40.6,36.6,38.4,36.9,36.6,35.4,37.5
,Chandigarh,6.2,6.1,5.8,5.6,5.9,5.6,4.9
WR,Chhattisgarh,83.1,84.2,84.2,85.1,85.1,82.8,81.8
,Gujarat,337.1,339.7,334.6,335.0,335.0,331.7,312.1
,MP,182.0,184.4,181.9,179.5,179.5,180.6,178.6
,Maharashtra,470.0,476.8,481.1,480.1,480.1,475.6,463.7
,Goa,8.7,9.4,9.8,9.9,9.9,10.8,9.8
,DD,7.0,7.2,7.2,7.1,7.1,7.2,6.6
,DNH,16.7,14.8,16.7,16.7,16.7,15.3,16.4
,Essar steel,9.1,9.4,10.3,10.6,10.6,9.0,9.6
SR,Andhra Pradesh,161.6,167.6,166.9,168.7,174.4,165.4,160.5
,Telangana,141.6,145.4,145.7,148.4,152.3,149.7,141.2
,Karnataka,161.2,182.6,177.1,178.2,163.9,172.9,156.4
,Kerala,73.2,75.5,76.4,73.6,71.5,70.7,74.5
,Tamil Nadu,312.2,326.5,325.4,311.2,311.0,304.9,290.0
,Pondy,7.4,7.9,7.7,7.8,7.5,7.8,7.6
ER,Bihar,72.2,68.5,61.0,68.1,79.5,80.5,82.7
,DVC,66.3,58.3,63.4,64.2,65.1,68.2,62.5
,Jharkhand,24.3,22.5,23.5,22.3,23.0,23.6,22.8
,Odisha,84.2,85.6,87.2,85.5,79.3,81.8,79.2
,West Bengal,147.3,131.0,140.5,133.0,143.5,146.7,131.9
,Sikkim,1.0,1.0,1.2,1.2,1.2,1.0,0.7
NER,Arunachal Pradesh,1.9,2.0,2.1,2.3,2.0,1.7,1.8
,Assam,24.7,21.7,26.5,26.8,25.2,25.6,23.9,
,Manipur,2.2,2.4,2.3,2.3,2.4,2.4,2.4,
,Meghalaya,4.0,4.1,4.1,4.1,4.1,4.3,3.6,
,Mizoram,1.3,1.4,1.5,1.3,1.3,1.4,1.2,
,Nagaland,2.1,2.2,2.1,2.1,2.1,2.1,2.4,
,Tripura,3.8,2.6,3.7,3.8,4.6,4.0,4.0,
