Region,States,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020
NR,Punjab,135.7,142.3,143.6,145.4,160.4,168.2,171.0
,Haryana,128.2,135.5,134.0,139.8,142.4,154.5,158.0
,Rajasthan,220.8,225.6,231.8,230.0,233.5,237.2,244.1
,Delhi,75.7,78.7,81.3,82.3,84.8,91.7,95.2
,UP,361.1,367.1,370.6,383.2,382.7,402.6,417.5
,Uttarakhand,28.0,30.6,31.7,32.9,33.7,35.2,36.1
,HP,20.6,22.4,23.6,23.8,24.3,24.8,24.1
,J&K,43.0,43.3,44.2,45.3,43.4,44.9,41.2
,Chandigarh,3.4,3.8,3.9,4.0,4.2,4.5,4.6
WR,Chhattisgarh,75.7,76.3,76.2,74.8,78.0,79.2,79.4
,Gujarat,299.7,303.5,307.0,308.6,316.6,317.1,315.2
,MP,204.5,205.3,208.3,203.8,207.2,209.3,216.6
,Maharashtra,404.9,418.3,420.9,426.2,434.5,442.1,443.5
,Goa,9.1,10.3,10.5,10.6,10.6,10.3,10.7
,DD,3.8,4.2,4.4,4.4,4.5,4.5,4.6
,DNH,7.3,7.4,7.9,8.1,8.2,8.6,8.1
,Essar steel,16.3,14.9,14.8,15.0,16.6,16.3,16.5
SR,Andhra Pradesh,177.6,174.1,164.7,175.5,186.9,192.3,195.9
,Telangana,144.2,149.5,151.3,159.8,166.9,173.3,168.1
,Karnataka,192.5,169.2,174.0,188.0,196.5,201.3,201.2
,Kerala,63.7,63.3,65.6,70.1,71.2,72.4,74.0
,Tamil Nadu,277.3,270.5,274.7,296.7,302.2,306.5,311.9
,Pondy,6.8,7.0,6.9,7.7,7.8,8.2,8.1
ER,Bihar,101.6,105.9,102.2,93.3,81.6,92.5,98.6
,DVC,51.4,52.9,52.7,47.3,47.3,52.5,54.7
,Jharkhand,26.3,26.9,26.5,19.3,17.4,23.5,27.3
,Odisha,81.3,83.4,74.2,57.4,70.0,77.2,84.5
,West Bengal,149.0,157.7,148.2,75.1,51.5,78.3,102.9
,Sikkim,0.9,1.3,1.2,1.2,1.1,1.3,1.3
NER,Arunachal Pradesh,1.9,1.9,1.9,2.0,2.1,2.0,1.5
Assam,21.5,27.6,30.9,28.4,20.2,21.7,23.6,
Manipur,2.4,2.6,2.6,2.4,2.8,2.4,2.5,
Meghalaya,4.8,5.0,5.2,5.0,4.4,4.7,5.1,
Mizoram,1.5,1.5,1.7,1.6,1.5,1.7,1.4,
Nagaland,2.2,2.1,2.1,2.2,2.3,2.3,2.1,
Tripura,4.6,5.5,4.1,3.7,3.7,4.1,4.7,
