Region,States,07-06-2021,08-06-2021,09-06-2021,10-06-2021,11-06-2021,12-06-2021,13-06-2021
NR,Punjab,176.0,195.6,219.5,229.1,222.1,237.3,206.3
,Haryana,168.1,183.3,197.4,194.0,171.0,178.5,143.5
,Rajasthan,243.8,255.2,267.6,267.7,273.4,271.0,247.6
,Delhi,104.2,113.7,122.8,128.6,114.2,110.2,97.3
,UP,442.2,448.0,456.0,416.4,391.3,369.0,360.3
,Uttarakhand,42.1,45.0,46.5,36.0,43.2,36.2,36.8
,HP,29.4,31.6,32.8,31.8,31.3,28.7,28.0
,J&K,49.9,49.0,47.2,47.2,43.7,44.3,39.2
,Chandigarh,5.2,6.1,6.8,6.5,6.2,5.2,4.3
WR,Chhattisgarh,91.1,88.2,84.5,76.7,78.6,77.7,79.2
,Gujarat,350.0,359.5,364.8,367.3,370.9,371.8,362.1
,MP,208.4,206.2,200.0,195.7,192.7,193.2,186.2
,Maharashtra,438.3,450.4,431.9,419.8,420.2,422.1,419.1
,Goa,11.9,11.7,11.0,11.4,11.9,11.5,10.6
,DD,6.6,7.0,7.1,7.0,7.0,7.0,6.0
,DNH,18.5,17.2,17.7,17.9,17.9,17.2,17.6
,Essar steel,16.6,18.5,17.3,17.7,18.7,19.1,18.8
SR,Andhra Pradesh,181.3,186.8,187.5,182.7,173.3,171.1,170.5
,Telangana,155.7,158.8,153.3,148.5,137.7,140.7,139.2
,Karnataka,160.5,173.9,177.2,180.3,182.7,179.5,162.3
,Kerala,68.7,70.6,69.7,68.7,69.9,63.6,58.1
,Tamil Nadu,288.9,299.4,303.3,313.3,319.6,311.6,282.8
,Pondy,7.7,8.0,7.6,8.1,8.3,8.2,7.4
ER,Bihar,121.0,124.2,103.9,117.2,106.5,98.7,101.9
,DVC,67.1,69.2,66.5,66.8,65.1,66.9,66.8
,Jharkhand,29.2,27.8,26.9,25.8,26.7,25.6,25.7
,Odisha,101.0,95.8,104.3,107.2,103.7,96.3,106.0
,West Bengal,155.6,154.1,150.8,160.9,154.3,154.0,149.3
,Sikkim,1.3,1.3,1.3,1.3,1.2,1.3,1.1
NER,Arunachal Pradesh,2.1,2.1,2.3,2.2,2.2,2.2,2.5
Assam,24.6,29.5,32.0,35.3,32.5,34.8,34.3,
Manipur,2.7,2.6,2.6,2.4,2.6,2.7,2.6,
Meghalaya,5.2,5.6,5.5,5.8,5.5,5.2,5.3,
Mizoram,1.6,1.8,1.7,1.6,1.5,1.5,1.5,
Nagaland,2.4,2.4,2.5,2.4,2.4,2.5,2.4,
Tripura,4.3,4.2,4.9,4.8,4.7,4.6,4.8,
