Region,States,03-02-2020,04-02-2020,05-02-2020,06-02-2020,07-02-2020,08-02-2020,09-02-2020
NR,Punjab,113.0,120.2,120.5,123.8,126.0,127.2,121.6
,Haryana,123.6,128.5,131.6,131.6,133.0,131.6,122.9
,Rajasthan,245.1,249.0,250.3,251.7,249.7,247.4,243.3
,Delhi,70.7,69.8,71.7,70.7,73.4,62.0,72.1
,UP,283.5,287.4,290.9,292.0,295.5,295.4,286.3
,Uttarakhand,38.3,39.3,39.3,39.4,40.1,39.2,35.6
,HP,30.2,30.7,30.1,30.5,31.1,30.3,27.5
,J&K,50.2,53.6,50.2,49.7,51.1,50.7,49.9
,Chandigarh,4.1,4.2,4.1,4.1,4.2,3.9,3.5
WR,Chhattisgarh,80.9,77.7,74.1,75.6,71.8,72.8,69.3
,Gujarat,332.1,333.9,332.6,337.0,337.3,333.9,318.9
,MP,270.1,265.0,262.7,267.7,267.7,266.9,261.6
,Maharashtra,459.1,464.5,464.8,463.7,452.7,449.6,428.1
,Goa,9.5,10.0,10.0,9.8,9.6,9.6,8.3
,DD,7.0,7.3,7.4,7.1,7.3,7.3,6.6
,DNH,18.4,18.0,18.1,18.2,17.9,18.0,17.7
,Essar steel,5.4,5.7,5.4,5.7,6.2,5.4,5.3
SR,Andhra Pradesh,184.4,180.6,184.6,189.5,188.1,187.4,180.5
,Telangana,208.6,215.2,228.9,226.2,226.7,220.6,192.9
,Karnataka,233.6,233.9,239.1,239.5,238.3,230.7,214.3
,Kerala,73.3,74.3,75.6,75.4,75.4,73.4,67.0
,Tamil Nadu,298.9,311.3,311.0,312.9,314.7,314.6,295.9
,Pondy,7.2,7.3,7.5,7.5,7.5,7.6,6.9
ER,Bihar,77.3,77.8,77.4,77.0,79.6,76.4,75.9
,DVC,65.0,65.3,63.6,64.7,67.0,68.6,65.6
,Jharkhand,25.8,25.2,25.2,25.1,25.7,25.4,25.4
,Odisha,76.0,69.9,68.9,71.0,72.0,77.0,84.3
,West Bengal,113.4,121.4,119.9,120.7,121.4,120.2,111.2
,Sikkim,2.0,1.9,2.0,2.0,2.1,1.9,1.0
NER,Arunachal Pradesh,2.2,2.2,2.3,2.3,2.2,2.0,2.7
Assam,22.4,22.3,22.7,22.8,23.9,23.0,20.9,
Manipur,2.7,2.7,2.7,2.7,2.3,2.4,2.1,
Meghalaya,6.7,6.5,6.6,6.9,6.7,6.7,6.4,
Mizoram,1.7,1.7,1.8,1.6,1.6,1.7,1.6,
Nagaland,2.3,2.3,2.4,2.3,2.1,2.2,2.2,
Tripura,3.4,3.5,3.1,3.6,3.7,3.4,3.4,
