Region,States,26-09-2022,27-09-2022,28-09-2022,29-09-2022,30-09-2022,01-10-2022,02-10-2022
NR,Punjab,139.4,156.1,167.2,178.9,191.4,186.1,192.8
,Haryana,140.0,150.4,156.2,161.1,167.6,169.2,152.4
,Rajasthan,261.4,269.1,275.1,278.9,280.7,281.5,270.8
,Delhi,95.2,99.1,103.0,104.2,106.2,103.3,91.2
,UP,374.3,393.7,411.6,420.9,431.2,426.5,415.4
,Uttarakhand,33.4,41.3,41.9,42.2,42.8,41.9,36.4
,HP,30.5,30.8,31.6,32.2,32.5,31.2,27.6
,J&K,47.4,48.5,49.3,49.8,54.4,53.5,49.2
,Chandigarh,4.2,4.6,4.8,4.9,5.1,5.0,4.5
WR,Chhattisgarh,108.9,110.4,105.0,99.1,102.4,107.7,105.6
,Gujarat,416.0,411.9,413.8,422.4,424.0,420.4,403.1
,MP,214.5,224.7,232.1,232.6,237.6,240.1,236.7
,Maharashtra,473.1,478.5,484.4,481.5,481.3,474.8,462.0
,Goa,11.5,12.3,12.4,13.1,12.9,13.3,11.7
,DNHDDPDCL,27.7,27.9,28.3,28.0,28.0,26.5,24.9
,Essar steel,13.4,14.2,13.4,14.8,13.5,14.8,15.0
SR,Andhra Pradesh,210.6,212.4,209.3,197.6,187.2,175.4,173.0
,Telangana,233.3,213.3,217.0,195.5,188.4,188.8,192.2
,Karnataka,207.9,212.8,216.3,211.2,190.1,162.6,149.2
,Kerala,78.3,79.1,79.3,79.6,79.1,76.5,68.3
,Tamil Nadu,331.4,331.3,334.8,333.1,330.9,309.3,283.9
,Pondy,9.3,9.4,9.4,9.2,8.9,7.0,7.4
ER,Bihar,120.1,122.7,127.0,127.5,128.5,131.9,131.8
,DVC,72.3,74.9,74.4,73.4,73.0,71.8,71.7
,Jharkhand,32.1,31.5,30.7,30.8,33.0,34.1,32.9
,Odisha,138.9,125.5,129.8,124.5,125.4,128.6,130.9
,West Bengal,188.1,191.7,188.6,187.5,195.0,191.9,160.3
,Sikkim,1.7,1.7,1.7,1.5,1.6,1.5,1.1
NER,Arunachal Pradesh,2.2,1.3,1.9,1.8,1.9,1.9,2.3
Assam,38.0,41.8,41.6,42.7,44.6,45.7,43.2,
Manipur,2.7,2.8,2.6,2.8,2.8,2.8,2.7,
Meghalaya,5.9,5.9,6.1,6.2,6.0,6.3,5.6,
Mizoram,1.6,1.5,1.8,1.6,1.6,1.7,1.6,
Nagaland,2.7,2.6,2.5,2.6,2.7,2.7,2.7,
Tripura,5.5,5.3,5.3,5.7,5.7,5.6,4.8,
