Region,States,05-02-2018,06-02-2018,07-02-2018,08-02-2018,09-02-2018,10-02-2018,11-02-2018
NR,Punjab,109.0,110.4,111.0,118.5,128.1,129.8,111.0
,Haryana,123.4,123.9,125.7,129.0,130.7,129.4,118.4
,Rajasthan,211.7,210.5,206.2,203.4,208.1,208.7,205.4
,Delhi,63.8,63.8,65.2,65.5,66.5,62.2,60.6
,UP,293.4,300.4,298.9,297.9,298.1,299.1,274.4
,Uttarakhand,35.7,36.5,35.7,35.1,37.1,36.4,33.8
,HP,26.5,26.9,27.8,27.3,28.1,26.2,25.9
,J&K,43.4,45.6,44.9,45.5,45.8,45.7,20.2
,Chandigarh,3.4,3.3,3.4,3.4,3.4,3.2,3.0
WR,Chhattisgarh,74.0,73.6,75.7,75.4,77.3,77.0,69.0
,Gujarat,292.5,292.8,292.1,298.8,298.8,299.1,287.2
,MP,212.4,212.8,208.0,207.2,209.8,207.1,182.9
,Maharashtra,424.7,432.5,427.7,427.7,411.0,414.7,385.5
,Goa,9.6,9.6,9.3,9.5,9.7,9.7,9.7
,DD,7.1,7.0,7.3,7.4,7.4,7.4,7.0
,DNH,17.3,17.9,17.8,17.8,17.5,17.8,17.5
,Essar steel,10.1,9.6,9.9,10.6,10.2,8.8,11.3
SR,Andhra Pradesh,166.0,166.7,168.4,167.8,170.3,171.2,169.4
,Telangana,180.9,183.8,183.0,182.7,188.9,187.3,181.0
,Karnataka,205.3,213.8,210.3,206.9,209.2,202.4,192.2
,Kerala,67.2,69.6,68.3,69.4,68.9,69.2,64.7
,Tamil Nadu,278.9,291.6,293.3,273.6,286.3,286.7,267.5
,Pondy,6.4,6.7,6.8,6.9,7.0,7.0,6.3
ER,Bihar,68.0,68.2,67.4,66.7,67.3,67.6,68.9
,DVC,67.9,67.7,69.1,68.0,69.7,70.2,69.1
,Jharkhand,24.6,23.9,24.0,23.9,22.9,23.0,23.6
,Odisha,76.6,77.8,81.5,82.8,79.0,81.0,79.1
,West Bengal,115.1,118.1,119.4,118.5,119.4,118.9,108.5
,Sikkim,1.8,1.6,1.4,1.6,1.8,1.7,1.5
NER,Arunachal Pradesh,2.4,2.4,2.4,2.3,2.4,2.4,2.0
Assam,23.1,23.5,23.7,23.3,22.8,22.8,21.8,
Manipur,2.6,2.5,2.5,2.6,2.7,2.6,2.5,
Meghalaya,5.5,5.6,5.7,5.1,5.4,5.5,5.2,
Mizoram,1.8,1.7,1.7,1.7,1.6,1.7,1.6,
Nagaland,2.0,2.1,2.3,2.1,2.3,2.1,2.0,
Tripura,3.7,3.7,4.2,4.0,3.7,3.7,3.3,
