Region,States,11-12-2017,12-12-2017,13-12-2017,14-12-2017,15-12-2017,16-12-2017,17-12-2017
NR,Punjab,88.4,88.4,92.4,94.4,91.8,95.9,88.9
,Haryana,103.2,90.9,109.5,108.8,114.4,116.7,111.8
,Rajasthan,190.9,189.2,199.7,199.9,198.0,193.8,196.4
,Delhi,60.8,61.8,63.9,64.5,66.6,63.6,61.5
,UP,267.1,249.7,268.9,270.9,272.9,288.0,292.3
,Uttarakhand,33.9,29.9,35.1,34.9,35.2,36.5,32.6
,HP,26.2,23.3,26.4,28.1,27.8,28.0,26.3
,J&K,36.4,32.5,43.3,39.7,40.9,40.3,44.5
,Chandigarh,3.3,3.4,3.5,3.5,3.6,3.6,3.2
WR,Chhattisgarh,72.2,70.8,72.9,73.7,73.8,70.8,70.8
,Gujarat,295.9,295.4,293.5,287.2,298.0,299.8,296.8
,MP,229.4,224.4,232.5,229.9,232.7,231.8,231.3
,Maharashtra,413.5,416.6,418.1,418.6,413.5,413.7,401.7
,Goa,9.2,9.3,9.4,10.6,9.2,9.2,9.2
,DD,7.0,7.2,7.2,7.1,7.0,7.2,6.9
,DNH,17.3,17.4,16.7,17.4,17.4,11.6,17.1
,Essar steel,10.0,4.1,11.6,10.8,11.3,11.6,11.5
SR,Andhra Pradesh,159.3,160.9,167.7,167.3,163.8,163.1,158.6
,Telangana,154.5,153.6,156.9,164.1,166.1,160.4,158.9
,Karnataka,198.7,207.2,207.3,205.5,200.9,197.2,187.0
,Kerala,66.9,67.5,66.9,67.1,67.2,67.0,59.9
,Tamil Nadu,283.3,289.9,295.2,298.6,292.4,279.4,263.9
,Pondy,6.6,6.5,6.6,7.1,7.0,6.7,6.0
ER,Bihar,63.2,63.2,63.4,62.6,63.6,61.9,62.5
,DVC,65.6,65.4,65.4,65.1,65.0,66.9,66.7
,Jharkhand,23.4,24.0,23.7,24.4,23.4,24.3,24.3
,Odisha,66.9,67.7,66.8,67.2,67.5,68.2,74.4
,West Bengal,103.9,105.4,107.6,109.7,111.1,108.0,94.1
,Sikkim,1.4,1.5,1.5,1.5,1.6,1.6,1.4
NER,Arunachal Pradesh,2.3,2.2,2.3,2.1,2.3,2.0,2.2
Assam,23.2,23.1,23.7,23.4,22.9,23.5,21.8,
Manipur,2.4,2.8,2.9,2.7,2.5,2.5,2.3,
Meghalaya,5.3,5.4,5.8,5.4,6.1,6.3,6.0,
Mizoram,1.5,1.5,1.5,1.7,1.6,1.7,1.6,
Nagaland,2.3,2.2,2.3,2.5,2.3,2.4,2.7,
Tripura,3.2,3.3,4.0,3.9,3.3,3.4,2.9,
