Region,States,22-04-2019,23-04-2019,24-04-2019,25-04-2019,26-04-2019,27-04-2019,28-04-2019
NR,Punjab,122.1,129.0,108.6,126.4,132.7,133.3,126.3
,Haryana,128.2,138.6,141.7,144.5,146.7,143.3,132.9
,Rajasthan,205.5,216.8,221.1,226.7,226.5,228.3,224.7
,Delhi,91.9,99.3,106.7,111.4,109.7,103.2,98.7
,UP,342.3,362.0,380.7,387.1,387.1,364.0,358.7
,Uttarakhand,38.3,39.5,41.2,40.5,41.2,40.9,38.7
,HP,25.4,26.0,24.8,25.4,27.5,28.1,25.7
,J&K,44.2,43.0,33.7,41.7,42.6,46.3,44.2
,Chandigarh,4.1,4.4,4.6,4.8,4.8,4.5,4.1
WR,Chhattisgarh,99.9,100.5,102.6,103.9,105.5,104.0,104.1
,Gujarat,381.2,359.9,379.2,387.3,392.9,389.6,375.4
,MP,206.1,212.0,216.4,219.3,221.0,221.0,217.3
,Maharashtra,495.0,494.5,500.6,513.1,511.8,513.3,504.1
,Goa,13.8,13.8,13.8,13.5,13.5,13.5,13.5
,DD,7.5,5.1,6.8,7.4,7.6,7.6,7.2
,DNH,18.7,16.2,18.1,19.0,18.4,18.2,18.3
,Essar steel,6.0,5.5,5.2,5.7,5.2,5.4,6.7
SR,Andhra Pradesh,177.6,178.2,186.1,189.3,193.3,193.3,189.0
,Telangana,161.6,164.1,171.1,176.0,176.9,176.9,171.1
,Karnataka,235.4,230.6,233.1,241.9,236.5,236.5,219.1
,Kerala,79.3,68.5,77.4,78.4,84.3,84.3,79.3
,Tamil Nadu,324.7,323.2,337.7,342.2,352.2,352.2,325.7
,Pondy,8.9,9.0,8.9,9.1,9.1,9.1,8.3
ER,Bihar,93.5,89.4,98.1,99.8,99.6,99.6,94.2
,DVC,66.6,66.1,67.9,68.7,70.3,70.3,77.2
,Jharkhand,23.4,24.1,25.1,26.5,27.4,27.4,26.5
,Odisha,79.9,90.8,92.0,95.4,96.5,96.5,94.6
,West Bengal,151.5,160.4,170.0,181.2,178.9,178.9,177.7
,Sikkim,1.2,1.3,1.4,1.4,1.2,1.2,1.0
NER,Arunachal Pradesh,1.9,2.2,2.1,2.2,2.3,2.3,2.1
Assam,23.8,25.8,27.1,28.9,27.0,27.0,22.0,
Manipur,2.6,2.6,2.6,2.8,2.7,2.7,1.9,
Meghalaya,5.0,5.5,5.4,5.0,5.3,5.3,5.3,
Mizoram,1.6,1.7,1.8,1.8,1.9,1.9,1.8,
Nagaland,2.1,2.2,2.0,2.1,2.1,2.1,2.2,
Tripura,4.3,5.3,5.6,5.4,5.1,5.1,4.5,
