Region,States,29-04-2019,30-04-2019,01-05-2019,02-05-2019,03-05-2019,04-05-2019,05-05-2019
NR,Punjab,136.0,132.5,134.3,135.9,141.2,144.5,139.6
,Haryana,150.5,154.7,155.2,143.2,138.9,148.6,141.8
,Rajasthan,227.2,231.6,232.4,229.6,226.9,222.4,223.8
,Delhi,109.3,111.9,114.2,112.7,105.0,100.5,96.4
,UP,395.8,410.9,408.7,373.4,341.6,393.3,365.3
,Uttarakhand,41.5,41.8,40.2,35.5,37.9,41.8,37.8
,HP,27.3,27.6,25.7,26.2,27.0,26.9,24.7
,J&K,44.3,43.9,43.7,43.1,45.3,46.2,43.9
,Chandigarh,4.8,5.0,5.1,4.7,4.7,4.4,4.1
WR,Chhattisgarh,105.7,105.9,103.7,105.8,98.3,94.8,94.7
,Gujarat,391.4,385.3,380.2,380.6,379.4,377.9,362.8
,MP,219.7,219.7,218.4,219.8,212.8,210.0,208.6
,Maharashtra,499.4,508.9,456.0,485.9,485.2,485.1,475.9
,Goa,13.5,13.5,13.5,13.5,13.5,11.6,10.7
,DD,7.3,7.5,5.4,6.1,7.0,7.1,6.7
,DNH,18.9,18.8,17.4,18.1,18.2,18.3,18.2
,Essar steel,6.2,7.2,6.7,5.0,5.5,6.3,6.3
SR,Andhra Pradesh,194.9,193.7,176.4,172.4,181.0,189.4,189.8
,Telangana,175.0,177.3,160.9,165.2,168.4,168.8,163.0
,Karnataka,230.1,214.8,180.6,209.6,223.4,224.5,215.5
,Kerala,82.3,79.5,74.8,80.7,81.9,80.8,75.3
,Tamil Nadu,340.6,332.7,298.4,330.0,347.2,346.6,329.5
,Pondy,8.9,9.1,6.6,7.4,8.6,8.8,8.4
ER,Bihar,101.7,105.0,102.1,100.1,82.8,80.4,87.9
,DVC,71.6,69.1,62.3,64.2,61.1,59.5,65.6
,Jharkhand,27.5,25.9,23.2,25.0,21.4,18.7,23.8
,Odisha,97.1,98.0,97.1,87.7,51.1,55.8,62.0
,West Bengal,183.4,175.5,161.2,169.5,135.6,103.6,131.5
,Sikkim,1.1,1.2,0.9,1.2,1.3,1.1,1.0
NER,Arunachal Pradesh,2.2,2.3,2.2,2.2,2.2,2.0,1.8
Assam,22.5,21.3,18.7,22.3,23.6,18.7,18.3,
Manipur,1.8,2.5,2.4,2.4,2.4,2.3,1.9,
Meghalaya,5.6,5.6,4.9,5.6,5.6,4.7,5.0,
Mizoram,1.8,1.6,1.7,1.6,1.8,1.5,1.5,
Nagaland,2.2,2.2,2.1,2.2,2.3,2.0,1.9,
Tripura,5.5,4.5,4.9,5.4,4.1,2.4,3.4,
