Region,States,01-10-2018,02-10-2018,03-10-2018,04-10-2018,05-10-2018,06-10-2018,07-10-2018
NR,Punjab,157.0,151.8,170.9,174.7,177.1,177.9,165.2
,Haryana,135.5,133.7,146.0,154.4,156.1,154.3,140.9
,Rajasthan,211.7,211.5,214.4,217.7,219.9,216.7,209.5
,Delhi,94.4,83.7,95.7,98.7,97.3,91.9,84.9
,UP,362.5,357.2,362.4,359.6,358.9,352.1,360.7
,Uttarakhand,37.7,32.5,36.7,38.4,38.1,38.5,35.2
,HP,26.2,23.3,26.3,26.1,27.4,27.2,25.3
,J&K,38.9,40.0,27.8,39.3,40.1,40.1,38.9
,Chandigarh,4.2,3.6,4.2,4.2,4.1,3.9,3.3
WR,Chhattisgarh,102.4,101.4,102.0,103.7,104.4,103.9,103.9
,Gujarat,386.4,398.2,398.2,401.6,396.2,397.2,385.5
,MP,208.6,209.8,212.4,213.7,216.1,219.9,219.3
,Maharashtra,491.5,486.1,499.4,485.8,488.3,494.8,491.1
,Goa,13.2,13.2,12.2,13.2,14.0,14.2,14.0
,DD,6.5,6.0,6.5,6.9,5.6,6.8,7.2
,DNH,17.1,16.5,17.1,16.4,17.0,17.5,17.3
,Essar steel,5.9,4.9,6.0,5.9,6.7,6.6,6.2
SR,Andhra Pradesh,184.4,189.1,192.5,188.6,182.5,183.7,186.5
,Telangana,213.9,208.6,209.7,218.0,227.6,229.4,228.3
,Karnataka,175.6,168.7,186.0,183.1,181.4,176.9,166.8
,Kerala,72.1,65.0,66.8,66.9,68.5,68.3,63.1
,Tamil Nadu,295.0,277.0,280.2,268.2,262.2,254.1,244.2
,Pondy,6.9,6.7,7.2,6.6,6.7,6.4,6.0
ER,Bihar,98.9,104.0,98.4,98.4,93.8,97.4,95.0
,DVC,53.1,57.9,58.0,55.5,58.0,61.3,62.7
,Jharkhand,23.4,24.2,24.2,22.4,21.1,24.6,24.3
,Odisha,114.8,123.5,114.7,115.8,117.8,115.3,116.0
,West Bengal,171.2,174.7,181.7,181.9,192.6,173.3,162.7
,Sikkim,1.1,0.9,1.2,1.2,1.1,1.2,0.9
NER,Arunachal Pradesh,2.2,2.0,2.3,2.3,2.2,2.1,2.3
Assam,29.1,28.3,27.6,29.3,29.8,28.7,27.0,
Manipur,2.2,2.4,2.4,2.2,2.3,2.3,3.1,
Meghalaya,5.2,5.2,4.9,5.0,5.0,4.9,4.8,
Mizoram,1.4,1.4,1.4,1.6,1.6,1.5,1.6,
Nagaland,2.4,2.4,2.4,2.3,2.3,2.3,2.3,
Tripura,5.0,4.9,4.3,4.2,5.2,4.8,4.5,
