Region,States,04-03-2024,05-03-2024,06-03-2024,07-03-2024,08-03-2024,09-03-2024,10-03-2024
NR,Punjab,138.3,146.9,149.2,152.2,159.7,157.9,150.1
,Haryana,132.3,141.1,142.8,144.1,143.5,141.3,128.5
,Rajasthan,291.8,298.3,302.4,302.3,301.7,299.8,290.1
,Delhi,63.0,69.8,71.2,68.4,70.6,66.0,64.3
,UP,281.8,290.8,287.0,289.3,292.0,299.4,298.8
,Uttarakhand,38.1,41.4,40.7,40.3,39.1,38.8,37.2
,HP,31.4,33.5,33.8,33.5,32.3,31.4,29.1
,J&K,58.6,60.0,59.5,59.2,52.6,56.6,56.1
,Chandigarh,3.6,3.7,3.7,3.6,3.4,3.3,3.2
,Railways_NR ISTS,3.8,3.7,3.7,3.5,3.7,3.6,3.7
WR,Chhattisgarh,128.4,129.8,129.7,127.7,129.4,130.2,131.7
,Gujarat,380.4,387.6,388.1,403.6,389.3,402.1,403.3
,MP,226.6,235.4,242.8,245.3,250.2,250.9,249.7
,Maharashtra,582.5,591.0,591.2,596.4,593.7,597.2,585.8
,Goa,12.9,13.0,13.2,13.0,14.7,13.3,12.8
,DNHDDPDCL,28.0,28.5,28.0,29.1,26.2,25.9,27.6
,AMNSIL,18.6,18.0,18.6,19.5,18.4,17.0,19.0
,BALCO,12.4,12.5,12.5,12.5,12.5,12.5,12.5
SR,Andhra Pradesh,227.1,239.2,240.4,242.0,240.5,239.0,236.0
,Telangana,294.4,297.3,298.4,303.8,305.2,298.6,293.3
,Karnataka,320.2,325.7,323.9,326.1,328.9,322.7,307.3
,Kerala,96.3,98.2,97.3,97.1,95.6,96.7,91.4
,Tamil Nadu,377.9,388.7,393.2,395.3,394.2,390.9,359.6
,Pondy,9.4,9.6,9.6,9.7,9.5,10.0,9.0
ER,Bihar,81.8,82.0,86.5,87.1,90.3,89.2,93.0
,DVC,69.1,70.8,68.0,71.6,71.3,71.6,72.2
,Jharkhand,32.0,33.6,36.0,35.1,34.3,33.7,34.4
,Odisha,117.6,118.5,122.4,133.9,129.4,129.8,134.0
,West Bengal,150.2,159.3,162.0,160.6,163.0,164.9,155.0
,Sikkim,1.6,1.9,1.9,1.9,2.0,2.0,1.5
,Railways_ER ISTS*,0.1,0.1,0.1,0.1,0.2,0.1,0.1
NER,Arunachal Pradesh,3.1,3.1,2.9,2.8,2.9,2.8,2.6
Assam,28.2,27.3,28.0,28.4,29.5,28.0,26.9,
Manipur,3.0,3.0,3.1,3.1,3.1,3.3,3.0,
Meghalaya,6.3,6.2,6.1,6.1,6.1,6.5,6.1,
Mizoram,2.4,2.3,1.9,1.8,1.8,2.1,2.0,
Nagaland,2.5,2.3,2.3,2.1,2.1,2.2,2.2,
Tripura,3.9,4.0,3.9,3.9,4.1,4.1,3.6,
ALL INDIA TOTAL,4259.6,4377.9,4406.1,4455.9,4447.1,4445.3,4336.5,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
