Region,States,25-04-2022,26-04-2022,27-04-2022,28-04-2022,29-04-2022,30-04-2022,01-05-2022
NR,Punjab,173.1,165.5,168.4,174.1,183.7,205.8,206.6
,Haryana,156.5,157.4,157.8,156.4,156.0,179.7,182.7
,Rajasthan,257.0,254.4,261.8,261.4,259.8,271.2,292.0
,Delhi,111.3,113.9,116.6,121.2,123.7,121.5,117.7
,UP,418.1,419.2,421.7,437.5,450.4,460.3,451.1
,Uttarakhand,44.7,43.9,45.5,47.4,47.0,47.3,42.0
,HP,31.7,31.6,31.5,32.3,32.9,34.6,30.7
,J&K,40.9,39.4,39.0,41.5,43.9,44.8,49.7
,Chandigarh,5.1,5.4,5.6,5.9,6.0,5.8,5.2
WR,Chhattisgarh,116.9,118.1,111.6,114.3,115.3,118.8,118.0
,Gujarat,440.7,440.1,442.8,445.9,453.8,452.2,429.3
,MP,278.5,280.0,276.9,275.2,274.0,262.2,267.8
,Maharashtra,607.3,615.1,625.0,627.8,626.2,618.5,570.5
,Goa,14.4,13.5,15.1,14.4,14.0,15.4,13.8
,DD,7.6,7.6,7.6,7.8,7.8,7.9,5.8
,DNH,20.3,20.4,20.4,20.6,20.3,20.2,18.7
,Essar steel,17.5,17.9,19.5,19.6,19.6,18.2,18.8
SR,Andhra Pradesh,210.9,209.5,214.3,215.6,215.2,219.0,207.1
,Telangana,218.6,214.8,212.9,205.6,204.6,214.8,209.4
,Karnataka,246.2,246.4,260.3,257.4,239.7,244.6,215.9
,Kerala,86.4,90.6,92.2,92.9,90.7,87.3,78.8
,Tamil Nadu,363.4,376.7,378.4,386.6,387.8,385.6,346.1
,Pondy,9.6,9.8,9.7,9.7,9.8,9.8,8.7
ER,Bihar,115.7,123.5,121.3,119.1,119.9,95.9,104.2
,DVC,77.4,77.1,78.5,79.4,78.6,77.1,68.8
,Jharkhand,29.6,28.2,30.5,31.6,33.2,32.2,30.8
,Odisha,115.2,116.1,117.5,113.6,116.9,116.4,111.7
,West Bengal,204.6,209.8,207.0,201.5,195.6,152.4,130.1
,Sikkim,1.8,1.4,1.2,1.7,1.7,1.6,1.2
NER,Arunachal Pradesh,2.3,2.2,2.3,2.3,2.2,2.2,2.2
Assam,30.8,30.0,25.4,28.8,29.8,23.2,25.8,
Manipur,2.5,2.6,2.3,2.6,2.6,2.1,2.2,
Meghalaya,5.7,5.5,4.9,5.1,5.4,4.7,4.8,
Mizoram,1.8,1.8,1.9,1.8,1.7,1.6,1.7,
Nagaland,2.2,2.4,2.3,2.2,2.2,2.0,2.1,
Tripura,5.6,5.5,5.4,6.0,6.1,5.0,5.3,
