Region,States,10-07-2023,11-07-2023,12-07-2023,13-07-2023,14-07-2023,15-07-2023,16-07-2023
NR,Punjab,172.2,216.7,266.6,278.0,295.0,303.8,276.6
,Haryana,162.3,178.1,197.4,206.5,215.4,219.3,192.9
,Rajasthan,238.8,254.9,270.7,283.1,270.8,286.5,275.2
,Delhi,107.9,110.2,119.6,123.9,123.4,120.5,113.8
,UP,449.3,457.9,466.8,462.6,475.5,459.4,470.0
,Uttarakhand,39.1,36.8,36.9,36.5,40.0,40.8,39.5
,HP,23.0,24.2,27.3,29.1,31.5,33.0,29.9
,J&K,46.8,52.1,52.3,59.0,53.2,52.1,51.5
,Chandigarh,4.0,4.9,5.6,5.7,6.3,6.5,6.0
,Railways_NR ISTS,3.0,3.0,3.2,3.4,3.3,3.2,3.0
WR,Chhattisgarh,111.0,108.0,111.9,116.2,120.1,112.1,103.0
,Gujarat,342.0,352.7,351.7,367.5,378.4,371.6,356.2
,MP,224.7,227.6,231.0,232.6,226.7,226.9,220.3
,Maharashtra,514.9,523.2,520.6,524.0,524.3,520.7,489.1
,Goa,12.5,12.8,13.3,13.1,12.9,13.1,12.2
,DNHDDPDCL,29.4,30.2,30.3,30.6,30.4,30.2,29.2
,AMNSIL,17.7,17.8,20.0,19.8,17.5,17.7,18.1
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,219.3,216.1,213.6,207.1,212.4,216.3,211.3
,Telangana,235.1,226.8,232.2,244.1,260.1,251.2,239.7
,Karnataka,215.0,219.0,221.7,220.5,222.7,222.9,202.9
,Kerala,76.3,78.3,78.5,77.9,76.5,77.8,73.2
,Tamil Nadu,343.1,328.4,338.7,336.3,349.5,355.5,337.4
,Pondy,9.5,9.6,9.6,10.0,10.1,10.5,9.7
ER,Bihar,142.3,137.6,137.5,135.7,128.3,132.4,135.5
,DVC,75.1,77.0,76.0,84.3,76.5,76.0,74.5
,Jharkhand,39.5,39.9,39.6,40.7,38.9,36.9,35.5
,Odisha,124.3,123.4,127.2,132.8,120.5,109.4,121.7
,West Bengal,220.2,214.9,220.4,224.8,220.7,211.7,187.1
,Sikkim,1.4,1.5,1.5,1.5,1.3,1.1,0.8
,Railways_ER ISTS*,0.1,0.1,0.1,0.1,0.3,0.3,0.1
NER,Arunachal Pradesh,2.7,2.7,2.6,2.6,2.6,2.6,2.8
Assam,41.9,42.2,40.3,41.4,40.9,43.9,39.9,
Manipur,2.3,2.6,2.3,2.4,2.6,2.7,2.4,
Meghalaya,4.9,5.1,4.9,5.2,4.9,5.1,5.0,
Mizoram,1.7,2.0,1.9,1.9,1.8,1.7,1.7,
Nagaland,2.9,3.0,2.9,2.7,2.9,2.9,2.8,
Tripura,5.7,5.4,5.9,5.8,5.7,5.7,5.8,
ALL INDIA TOTAL,4274.2,4358.8,4494.8,4581.4,4616.1,4596.3,4388.7,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
