Region,States,29-05-2023,30-05-2023,31-05-2023,01-06-2023,02-06-2023,03-06-2023,04-06-2023
NR,Punjab,158.4,152.1,139.5,133.7,139.3,150.7,155.0
,Haryana,154.4,146.0,141.9,141.6,149.9,162.2,150.9
,Rajasthan,204.7,205.2,219.7,216.3,239.8,250.8,214.4
,Delhi,99.0,97.7,92.4,88.6,94.0,98.0,97.6
,UP,434.2,438.7,457.4,457.0,473.6,496.6,476.3
,Uttarakhand,45.8,46.6,46.5,45.6,45.2,47.5,44.2
,HP,28.0,27.8,27.3,26.7,27.9,28.6,26.2
,J&K,53.6,56.2,53.0,52.6,53.5,52.0,50.5
,Chandigarh,5.2,4.8,4.4,4.3,4.4,4.5,4.6
,Railways_NR ISTS,3.8,3.9,3.9,3.8,3.9,3.9,3.9
WR,Chhattisgarh,106.0,108.5,109.7,107.7,107.9,106.8,104.9
,Gujarat,388.0,397.0,422.0,435.1,443.2,450.9,385.6
,MP,213.3,237.0,239.3,253.4,259.0,254.2,234.0
,Maharashtra,583.7,594.1,600.3,587.7,593.2,601.1,545.5
,Goa,16.1,15.6,16.1,14.4,15.8,14.8,15.2
,DNHDDPDCL,28.7,28.8,25.0,27.2,28.9,29.2,25.7
,AMNSIL,19.1,17.3,18.3,17.2,15.6,16.9,16.9
,BALCO,12.4,12.5,12.4,12.4,12.4,12.3,12.4
SR,Andhra Pradesh,233.9,219.5,222.7,233.9,243.0,253.7,238.8
,Telangana,201.6,185.6,191.4,198.6,203.6,205.8,188.1
,Karnataka,265.6,245.3,243.1,234.9,241.6,250.9,231.9
,Kerala,94.4,93.4,93.0,91.8,93.1,93.6,84.8
,Tamil Nadu,374.3,380.3,374.6,389.4,386.1,388.0,356.8
,Pondy,11.1,10.6,10.0,11.2,11.0,11.4,10.6
ER,Bihar,127.4,131.4,137.7,133.0,133.4,137.7,140.5
,DVC,74.3,76.7,75.7,73.9,74.0,75.5,74.8
,Jharkhand,33.7,37.4,36.4,36.0,37.2,38.0,38.9
,Odisha,121.6,123.1,131.5,132.9,129.7,124.7,121.0
,West Bengal,204.9,223.0,227.1,228.9,233.9,236.2,222.3
,Sikkim,1.9,2.0,2.0,2.0,2.0,1.4,1.9
,Railways_ER ISTS*,0.1,0.1,0.1,0.2,0.1,-0.1,0.3
NER,Arunachal Pradesh,2.6,2.8,2.9,2.6,2.6,2.8,2.7
Assam,37.7,42.6,45.2,45.1,43.5,44.4,40.1,
Manipur,2.4,2.5,2.4,2.5,2.5,2.6,2.6,
Meghalaya,5.2,5.1,5.2,4.9,4.6,4.7,4.8,
Mizoram,1.8,1.8,1.9,1.9,1.9,2.1,1.9,
Nagaland,2.6,2.5,2.6,2.7,2.8,3.0,2.9,
Tripura,5.7,6.4,6.6,6.6,6.6,6.6,6.1,
ALL INDIA TOTAL,4357.1,4381.7,4441.1,4458.2,4560.4,4663.6,4335.3,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
