Region,States,11-11-2019,12-11-2019,13-11-2019,14-11-2019,15-11-2019,16-11-2019,17-11-2019
NR,Punjab,99.0,98.0,102.6,104.0,101.8,101.3,93.0
,Haryana,107.9,114.1,113.3,114.0,114.4,110.5,101.8
,Rajasthan,212.4,214.4,215.3,196.9,194.3,200.5,203.7
,Delhi,63.2,59.9,62.0,63.2,60.6,60.4,58.5
,UP,269.0,267.4,268.7,276.1,277.4,272.1,257.1
,Uttarakhand,32.9,33.0,33.7,34.0,34.3,33.3,30.9
,HP,27.3,26.8,27.9,28.5,27.8,27.6,25.3
,J&K,36.2,38.1,39.3,39.2,38.8,41.8,42.0
,Chandigarh,3.3,3.2,3.5,3.4,3.5,3.3,3.0
WR,Chhattisgarh,72.1,71.7,70.8,71.2,71.2,70.8,70.8
,Gujarat,308.7,314.2,314.5,309.8,307.0,313.7,299.7
,MP,209.1,214.7,218.5,221.1,222.6,224.7,227.0
,Maharashtra,402.5,408.4,414.3,409.9,410.3,416.2,406.7
,Goa,12.2,12.5,12.4,12.4,12.4,12.9,12.0
,DD,6.9,7.3,7.3,7.2,7.3,7.2,7.6
,DNH,17.7,18.1,18.1,18.0,18.0,18.2,17.7
,Essar steel,5.3,5.2,5.8,6.0,5.6,5.5,5.6
SR,Andhra Pradesh,173.2,176.0,173.3,171.9,165.5,168.3,168.3
,Telangana,160.5,174.7,176.6,183.5,194.0,192.5,189.2
,Karnataka,168.5,173.2,177.3,175.6,172.8,172.0,164.1
,Kerala,67.9,69.7,70.8,71.4,72.6,72.1,65.4
,Tamil Nadu,286.3,293.5,295.1,297.1,288.3,273.6,260.2
,Pondy,6.5,7.6,7.6,7.6,7.4,7.4,6.7
ER,Bihar,74.8,71.3,69.1,69.7,72.7,71.2,69.4
,DVC,62.8,63.5,62.4,61.4,61.2,59.8,61.3
,Jharkhand,23.9,23.6,23.9,24.7,24.7,23.8,23.9
,Odisha,73.3,78.4,70.4,65.0,65.2,66.7,64.2
,West Bengal,109.0,115.2,115.8,112.3,117.8,115.7,106.1
,Sikkim,1.2,1.3,1.5,1.4,1.3,1.4,1.1
NER,Arunachal Pradesh,2.1,2.0,2.2,2.1,2.0,2.1,2.0
Assam,23.6,23.8,23.7,23.5,24.7,24.1,22.4,
Manipur,2.3,2.4,2.4,2.4,2.4,2.5,2.5,
Meghalaya,5.9,5.9,6.0,5.7,5.6,5.8,5.7,
Mizoram,1.8,1.7,1.8,1.7,1.7,1.9,1.7,
Nagaland,2.2,2.1,2.1,2.2,2.1,2.2,2.1,
Tripura,4.3,3.6,4.0,4.1,4.0,3.8,3.5,
