Region,States,31-07-2017,01-08-2017,02-08-2017,03-08-2017,04-08-2017,05-08-2017,06-08-2017
NR,Punjab,215.7,175.9,164.6,189.5,202.2,216.1,221.3
,Haryana,171.7,161.4,149.8,155.9,162.9,174.2,169.6
,Rajasthan,161.9,161.9,169.9,173.3,184.4,190.2,192.7
,Delhi,106.5,103.4,103.6,107.4,109.0,107.4,106.6
,UP,362.0,352.4,362.4,346.5,367.8,371.4,367.8
,Uttarakhand,37.5,37.0,39.6,39.0,36.2,37.1,35.2
,HP,24.9,24.2,25.9,26.5,25.7,25.5,24.5
,J&K,35.0,29.2,35.4,37.4,39.1,38.1,36.9
,Chandigarh,6.0,5.6,5.3,5.5,6.2,5.4,5.0
WR,Chhattisgarh,90.5,88.2,91.0,86.2,93.2,92.9,85.8
,Gujarat,239.6,245.0,245.1,254.8,259.1,264.9,258.9
,MP,155.4,157.0,159.2,160.5,161.9,164.6,157.5
,Maharashtra,409.8,415.7,420.1,418.5,416.5,429.8,423.5
,Goa,8.9,9.0,9.0,9.0,8.1,8.9,8.9
,DD,6.8,7.0,7.1,7.1,7.2,7.3,7.0
,DNH,16.7,16.6,16.2,16.7,16.9,17.1,16.9
,Essar steel,9.7,8.7,8.7,5.7,5.6,6.6,7.6
SR,Andhra Pradesh,169.7,160.2,157.8,160.8,165.1,157.5,159.8
,Telangana,194.6,194.7,191.4,196.2,193.8,189.7,188.3
,Karnataka,194.1,195.6,198.8,203.5,193.0,186.4,187.3
,Kerala,67.6,68.4,69.3,66.7,64.5,63.3,58.4
,Tamil Nadu,295.2,295.4,291.1,294.3,300.3,298.1,281.5
,Pondy,6.8,7.3,7.1,7.3,7.2,7.4,7.0
ER,Bihar,80.8,81.0,86.7,75.7,75.5,79.3,79.3
,DVC,55.9,59.9,62.1,63.9,54.7,60.4,60.4
,Jharkhand,22.7,21.9,23.0,22.8,23.0,22.1,22.5
,Odisha,77.7,79.9,78.8,80.2,77.9,74.3,78.0
,West Bengal,154.9,153.2,153.1,148.0,149.3,149.7,144.8
,Sikkim,1.1,1.3,1.2,1.3,1.4,1.1,0.9
NER,Arunachal Pradesh,2.0,1.9,2.0,2.1,2.0,2.1,2.1
,Assam,30.7,31.0,31.6,32.0,31.5,31.9,30.1,
,Manipur,2.2,2.1,2.0,2.0,2.1,2.1,2.1,
,Meghalaya,5.3,5.9,4.8,4.6,5.6,5.6,4.4,
,Mizoram,1.5,1.3,1.3,1.3,1.3,1.3,1.2,
,Nagaland,2.3,2.0,2.2,2.1,2.0,2.0,1.8,
,Tripura,4.2,4.4,4.3,4.6,4.4,4.5,4.1,
