Region,States,06-11-2017,07-11-2017,08-11-2017,09-11-2017,10-11-2017,11-11-2017,12-11-2017
NR,Punjab,92.9,80.5,93.0,101.1,102.1,101.1,109.2
,Haryana,113.0,114.4,112.4,113.4,113.9,110.7,94.1
,Rajasthan,208.5,207.2,208.8,213.4,210.2,208.8,202.5
,Delhi,66.0,66.4,65.7,64.1,64.5,60.2,57.4
,UP,281.9,283.6,281.7,275.6,277.7,277.0,273.5
,Uttarakhand,35.8,33.8,33.6,33.4,33.7,33.0,31.0
,HP,24.4,25.2,25.3,23.9,24.5,25.7,14.6
,J&K,39.5,39.2,37.7,40.0,40.6,40.3,40.2
,Chandigarh,3.2,3.2,3.2,3.1,3.2,3.1,2.8
WR,Chhattisgarh,68.8,69.7,70.1,69.4,69.3,66.9,66.7
,Gujarat,319.8,324.2,324.3,328.7,328.6,323.3,311.4
,MP,235.8,237.4,238.0,238.0,237.6,236.4,278.5
,Maharashtra,430.5,443.9,444.9,442.9,433.0,427.4,411.8
,Goa,9.2,9.2,9.8,10.0,9.5,9.0,8.4
,DD,7.0,7.3,7.4,7.3,7.3,7.3,6.8
,DNH,16.7,17.1,17.3,17.4,17.1,17.0,16.9
,Essar steel,8.8,8.4,8.6,9.7,9.9,9.3,10.0
SR,Andhra Pradesh,152.6,151.6,157.1,160.0,160.3,156.2,154.3
,Telangana,156.5,163.7,161.9,160.1,158.6,152.6,145.4
,Karnataka,167.7,163.0,180.0,185.6,190.6,186.9,175.9
,Kerala,63.0,64.2,63.1,64.8,66.2,66.4,60.8
,Tamil Nadu,238.4,241.3,251.1,268.1,270.2,269.0,249.1
,Pondy,5.9,6.4,6.5,6.5,6.4,6.3,5.6
ER,Bihar,66.7,65.3,66.6,63.6,65.3,62.7,61.7
,DVC,61.4,62.7,63.6,63.5,57.2,60.3,59.9
,Jharkhand,21.2,21.3,21.1,21.8,22.2,22.8,20.8
,Odisha,73.1,72.1,71.5,69.0,70.2,68.1,68.0
,West Bengal,122.3,121.9,122.1,120.6,118.4,117.0,106.3
,Sikkim,1.3,1.4,1.9,1.4,1.3,1.3,1.1
NER,Arunachal Pradesh,2.4,2.3,2.4,2.5,2.5,2.1,2.5
Assam,23.1,22.1,24.2,24.3,24.6,23.1,22.1,
Manipur,2.2,2.2,2.3,2.4,2.5,2.2,2.3,
Meghalaya,5.5,5.7,5.0,5.3,5.6,5.5,5.1,
Mizoram,1.3,1.2,1.4,1.4,1.6,1.5,1.4,
Nagaland,2.1,2.1,2.2,2.2,2.5,2.0,2.4,
Tripura,3.6,3.7,3.3,3.4,3.4,3.9,3.5,
