Region,States,27-11-2023,28-11-2023,29-11-2023,30-11-2023,01-12-2023,02-12-2023,03-12-2023
NR,Punjab,133.7,137.8,142.8,130.2,137.6,136.5,129.3
,Haryana,133.8,135.0,139.9,136.6,136.4,136.3,122.8
,Rajasthan,234.9,248.1,262.0,266.5,272.2,276.2,266.3
,Delhi,68.4,69.8,70.0,69.5,71.0,66.5,66.9
,UP,293.3,289.1,298.5,280.4,291.1,295.3,286.8
,Uttarakhand,39.0,40.2,39.3,39.2,39.1,38.8,35.9
,HP,33.7,33.9,34.5,34.1,34.5,34.1,32.0
,J&K,55.2,54.9,55.1,54.9,55.4,54.8,55.4
,Chandigarh,3.4,3.5,3.5,3.5,3.6,3.5,3.2
,Railways_NR ISTS,3.6,3.7,3.6,3.7,3.7,3.5,3.3
WR,Chhattisgarh,88.8,85.0,84.7,87.2,88.5,79.8,88.9
,Gujarat,301.0,315.6,318.9,335.2,351.6,353.6,364.6
,MP,224.1,227.0,238.6,214.1,207.6,214.4,216.0
,Maharashtra,488.3,505.7,484.4,479.7,477.4,482.6,465.2
,Goa,14.2,14.6,14.3,15.4,14.6,14.1,12.4
,DNHDDPDCL,27.5,28.1,26.7,27.8,27.3,27.6,27.1
,AMNSIL,17.2,17.3,17.6,17.9,18.4,19.5,19.8
,BALCO,12.5,12.5,12.5,12.5,12.5,12.5,12.5
SR,Andhra Pradesh,199.1,201.8,203.6,199.6,200.8,194.8,178.6
,Telangana,197.0,198.9,198.7,183.0,200.7,206.5,194.3
,Karnataka,249.7,252.4,250.9,249.8,254.7,248.8,228.8
,Kerala,81.7,84.6,85.5,85.3,84.9,84.7,77.9
,Tamil Nadu,283.0,298.3,299.0,294.3,300.7,294.1,262.0
,Pondy,8.7,8.9,8.8,8.3,8.6,8.6,7.6
ER,Bihar,80.8,82.1,82.5,84.3,83.1,83.6,82.2
,DVC,71.1,70.6,74.0,71.3,70.7,70.3,67.9
,Jharkhand,30.7,31.0,30.5,30.3,30.2,30.4,29.8
,Odisha,93.2,99.0,107.8,107.2,100.9,96.1,95.2
,West Bengal,127.4,131.9,135.4,134.9,133.4,134.0,126.1
,Sikkim,1.5,1.6,1.5,1.6,1.5,1.3,1.4
,Railways_ER ISTS*,0.1,0.1,0.1,0.2,0.0,0.1,0.1
NER,Arunachal Pradesh,2.8,2.4,2.8,2.9,2.8,2.8,2.9
,Assam,25.9,27.5,26.9,26.5,27.5,27.2,25.5,
,Manipur,2.8,2.7,2.7,2.9,3.0,2.9,2.7,
,Meghalaya,6.4,6.5,6.6,6.6,6.5,6.5,6.3,
,Mizoram,1.8,1.9,1.9,2.0,1.9,1.8,1.8,
,Nagaland,2.3,2.3,2.4,2.4,2.5,2.4,2.4,
,Tripura,4.0,4.0,4.1,3.9,3.9,4.0,4.1,
,ALL INDIA TOTAL,3642.5,3730.0,3772.5,3705.4,3760.7,3750.4,3606.1,

