Region,States,28-03-2022,29-03-2022,30-03-2022,31-03-2022,01-04-2022,02-04-2022,03-04-2022
NR,Punjab,155.6,152.1,152.7,152.9,156.2,148.8,143.9
,Haryana,140.8,144.2,146.0,145.4,143.5,138.1,125.3
,Rajasthan,251.3,255.8,255.4,254.4,243.4,246.8,245.2
,Delhi,84.7,89.1,92.6,94.9,93.2,89.7,87.3
,UP,388.7,394.9,402.4,409.3,416.6,396.4,390.5
,Uttarakhand,40.9,41.3,41.5,41.1,39.3,40.2,37.1
,HP,29.3,30.7,31.5,31.0,31.3,31.4,28.9
,J&K,45.2,52.1,44.1,45.0,47.8,49.6,45.0
,Chandigarh,4.0,4.2,4.2,4.3,4.3,4.3,4.0
WR,Chhattisgarh,116.3,118.3,117.9,117.3,120.4,120.8,121.2
,Gujarat,412.5,427.8,423.9,426.2,417.2,417.9,405.8
,MP,254.4,257.9,259.1,261.6,259.8,260.6,255.0
,Maharashtra,594.6,601.7,610.5,603.3,590.6,586.1,583.3
,Goa,14.5,13.3,14.5,14.9,14.8,14.3,13.2
,DD,7.6,7.7,7.6,7.3,7.0,7.3,7.0
,DNH,17.7,17.7,17.9,17.5,18.2,19.1,19.4
,Essar steel,16.0,17.4,16.0,16.3,15.6,15.8,16.9
SR,Andhra Pradesh,234.6,221.0,215.0,221.5,234.5,228.8,214.5
,Telangana,251.3,280.0,276.9,277.6,274.0,264.5,256.4
,Karnataka,257.9,268.5,272.6,274.6,276.2,252.7,245.1
,Kerala,77.9,79.7,87.1,89.2,89.0,85.8,78.2
,Tamil Nadu,364.5,375.4,370.2,372.5,368.9,368.6,342.7
,Pondy,8.9,9.4,9.8,9.4,9.3,9.0,8.6
ER,Bihar,111.8,113.5,113.5,114.5,115.3,115.2,111.0
,DVC,74.3,75.7,76.8,78.5,76.2,75.8,77.3
,Jharkhand,31.9,32.4,33.7,31.5,31.2,34.8,35.0
,Odisha,115.9,115.2,110.3,109.1,111.2,122.1,123.8
,West Bengal,178.3,184.6,185.4,186.3,184.4,183.9,171.4
,Sikkim,1.7,1.7,1.8,1.7,1.7,1.6,1.4
NER,Arunachal Pradesh,2.1,2.3,2.3,2.1,2.2,2.3,2.1
Assam,27.8,27.8,27.9,27.3,27.7,26.2,25.2,
Manipur,2.6,2.7,2.7,2.7,2.7,2.7,2.6,
Meghalaya,6.3,6.5,6.5,6.5,6.4,6.3,6.0,
Mizoram,1.5,1.7,1.7,1.8,1.9,1.9,1.6,
Nagaland,2.3,2.3,2.3,2.4,2.4,2.4,2.3,
Tripura,3.8,3.9,3.8,4.5,4.7,5.0,4.4,
