Region,States,02-05-2022,03-05-2022,04-05-2022,05-05-2022,06-05-2022,07-05-2022,08-05-2022
NR,Punjab,206.6,211.7,190.5,186.5,196.3,200.3,197.2
,Haryana,195.8,195.0,175.6,167.4,180.6,187.4,173.9
,Rajasthan,274.6,270.7,279.3,271.2,268.9,279.7,279.0
,Delhi,125.4,123.5,118.5,103.8,113.3,110.7,110.0
,UP,457.4,471.3,432.7,372.2,436.6,452.8,446.0
,Uttarakhand,45.2,46.7,40.0,41.2,45.9,45.7,42.0
,HP,32.6,32.4,31.7,34.1,35.1,35.3,31.8
,J&K,51.3,44.0,47.7,51.5,50.8,50.4,54.4
,Chandigarh,6.0,5.7,5.0,4.8,5.2,5.2,5.0
WR,Chhattisgarh,113.4,111.5,110.1,111.6,110.7,110.7,110.2
,Gujarat,443.8,435.2,436.2,439.8,440.4,437.4,420.5
,MP,265.9,266.4,265.8,268.0,267.7,262.1,263.2
,Maharashtra,604.4,607.7,607.6,607.0,605.1,607.1,593.3
,Goa,14.7,14.8,15.4,15.5,15.3,14.9,13.5
,DD,7.0,7.7,7.8,7.9,8.0,7.9,7.5
,DNH,19.6,20.0,20.1,20.4,20.3,20.4,19.8
,Essar steel,18.6,18.2,19.7,18.4,19.6,19.0,18.8
SR,Andhra Pradesh,208.3,202.7,200.7,200.4,195.1,194.2,190.0
,Telangana,218.1,206.9,176.3,187.6,190.8,197.0,193.7
,Karnataka,234.4,241.1,234.2,218.9,219.3,219.2,199.6
,Kerala,83.1,84.1,84.4,83.3,85.0,84.6,77.9
,Tamil Nadu,349.3,364.3,359.6,351.9,370.4,352.3,327.9
,Pondy,9.3,9.8,9.8,10.0,10.3,8.9,9.0
ER,Bihar,104.6,95.8,109.2,101.3,107.8,115.2,116.5
,DVC,69.3,75.4,74.6,74.3,75.9,77.1,77.5
,Jharkhand,27.7,29.1,29.6,29.5,30.5,31.8,32.4
,Odisha,115.1,108.1,109.3,110.6,103.3,114.4,126.4
,West Bengal,142.8,137.3,151.5,158.1,160.4,172.8,167.4
,Sikkim,1.3,1.8,1.8,1.6,1.7,1.6,1.2
NER,Arunachal Pradesh,2.2,2.2,2.2,2.2,2.2,2.3,2.3
Assam,25.2,25.4,27.0,30.9,33.4,35.0,34.2,
Manipur,2.3,2.1,2.2,2.2,2.4,2.5,2.4,
Meghalaya,5.4,5.8,5.5,5.6,5.5,5.5,4.9,
Mizoram,1.8,1.7,1.8,1.8,1.8,1.9,1.8,
Nagaland,2.1,2.2,2.1,2.3,2.3,2.2,2.2,
Tripura,5.1,4.0,4.0,4.7,5.1,5.7,5.5,
