Region,States,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020
NR,Punjab,99.6,102.7,105.4,110.1,113.6,117.7,108.6
,Haryana,113.3,120.5,121.1,117.1,122.7,123.8,118.1
,Rajasthan,233.8,236.2,236.1,224.5,231.9,233.3,232.7
,Delhi,62.0,62.6,64.3,61.8,63.4,59.8,58.1
,UP,240.5,245.5,247.5,243.6,250.8,250.4,246.0
,Uttarakhand,35.6,36.4,37.6,37.1,37.1,36.7,34.9
,HP,29.7,30.6,30.8,30.6,29.6,29.6,27.9
,J&K,50.5,51.2,52.1,51.4,51.6,52.0,51.1
,Chandigarh,3.3,3.2,3.4,3.0,3.3,3.1,3.0
WR,Chhattisgarh,72.8,74.6,74.5,73.0,70.0,72.8,73.9
,Gujarat,330.9,335.4,333.0,334.6,333.4,334.7,327.9
,MP,273.3,275.9,279.1,275.3,276.2,276.4,275.7
,Maharashtra,442.3,462.6,458.3,458.0,443.7,433.6,447.9
,Goa,10.2,10.3,10.1,10.0,10.2,11.0,9.1
,DD,6.8,7.4,7.6,7.5,7.5,6.1,6.9
,DNH,18.2,18.3,18.4,18.5,17.2,18.1,18.1
,Essar steel,18.3,17.4,16.9,17.7,18.1,17.3,17.4
SR,Andhra Pradesh,170.4,166.8,155.1,122.4,116.6,127.9,130.8
,Telangana,147.1,146.3,146.6,138.4,128.8,130.7,135.5
,Karnataka,195.2,200.9,198.6,186.1,186.4,177.9,174.9
,Kerala,69.4,71.2,72.5,67.3,72.2,71.7,66.1
,Tamil Nadu,270.2,266.4,236.6,208.4,243.9,255.4,241.3
,Pondy,6.8,5.9,3.1,2.3,6.2,6.8,6.8
ER,Bihar,71.1,72.5,75.3,74.0,75.1,72.0,75.2
,DVC,63.8,63.6,65.0,62.7,64.8,63.7,62.6
,Jharkhand,24.3,24.6,25.0,25.4,25.8,24.8,24.8
,Odisha,70.0,69.6,67.5,67.5,67.6,68.9,67.9
,West Bengal,100.7,110.1,109.0,106.5,109.0,110.8,104.5
,Sikkim,1.5,1.5,1.5,1.6,1.6,1.7,1.4
NER,Arunachal Pradesh,2.1,2.1,2.2,2.1,2.0,2.0,2.0
,Assam,23.3,23.8,24.4,23.6,24.3,24.6,24.1,
,Manipur,2.8,2.8,2.9,3.0,3.0,2.6,2.7,
,Meghalaya,6.1,6.3,6.2,6.4,6.3,6.1,6.0,
,Mizoram,1.6,1.6,1.6,1.6,1.7,1.6,1.7,
,Nagaland,2.2,2.2,2.3,2.1,2.1,2.1,2.1,
,Tripura,3.4,3.5,3.4,3.4,3.5,3.5,3.4,
