Region,States,31-12-2018,01-01-2019,02-01-2019,03-01-2019,04-01-2019,05-01-2019,06-01-2019
NR,Punjab,110.9,109.2,108.0,103.8,113.6,108.4,99.0
,Haryana,125.0,123.4,125.5,127.2,126.5,124.6,106.3
,Rajasthan,236.6,238.3,239.8,239.9,236.5,234.2,235.2
,Delhi,69.0,69.6,69.0,68.3,73.9,68.2,64.9
,UP,291.2,295.0,285.2,291.4,290.7,289.5,279.5
,Uttarakhand,38.1,37.4,38.2,38.5,39.7,39.6,37.8
,HP,30.1,30.4,30.6,30.1,30.5,30.7,28.0
,J&K,50.2,51.6,44.8,50.6,50.9,42.0,49.2
,Chandigarh,3.7,3.8,3.8,3.7,3.8,3.8,3.5
WR,Chhattisgarh,76.6,75.9,75.4,76.8,78.9,78.6,79.0
,Gujarat,316.8,312.4,315.8,323.1,326.3,325.2,312.2
,MP,258.3,257.8,258.8,258.9,259.8,260.4,257.3
,Maharashtra,386.6,385.7,400.5,413.8,411.5,411.8,398.6
,Goa,9.4,9.0,8.7,8.8,8.8,9.8,8.3
,DD,6.6,5.8,6.4,6.9,7.1,7.1,6.6
,DNH,16.9,15.6,16.3,17.1,17.0,17.1,17.2
,Essar steel,11.4,10.9,10.5,9.8,9.0,9.5,11.1
SR,Andhra Pradesh,163.0,155.6,159.9,163.1,165.9,165.5,162.6
,Telangana,179.0,178.6,183.1,183.6,186.0,185.8,179.3
,Karnataka,203.1,199.3,200.3,204.2,208.5,204.8,195.7
,Kerala,69.1,68.1,65.9,59.5,63.4,63.6,58.0
,Tamil Nadu,279.7,270.0,279.2,287.9,289.4,281.3,267.8
,Pondy,6.7,6.8,7.2,7.4,7.5,7.6,6.9
ER,Bihar,76.8,77.6,76.2,77.4,77.7,74.5,76.5
,DVC,65.3,66.4,63.4,62.4,64.5,65.7,65.3
,Jharkhand,26.1,25.2,25.2,24.6,21.4,24.4,24.4
,Odisha,71.5,70.5,71.2,80.7,81.5,74.9,72.9
,West Bengal,110.1,104.7,107.2,109.7,112.8,117.3,111.0
,Sikkim,1.4,1.3,1.5,1.5,1.5,1.4,1.6
NER,Arunachal Pradesh,2.4,2.3,2.3,2.2,2.1,2.1,2.1
Assam,23.4,23.2,23.3,21.8,23.0,23.9,23.0,
Manipur,2.8,2.7,2.9,2.4,2.7,2.8,2.6,
Meghalaya,6.6,6.6,6.7,6.9,6.9,6.7,6.3,
Mizoram,1.8,1.6,1.5,1.3,1.9,1.9,1.4,
Nagaland,2.2,2.1,2.1,2.0,2.2,2.1,2.1,
Tripura,3.6,3.5,3.4,3.3,3.8,4.1,3.3,
