Region,States,16-01-2017,17-01-2017,18-01-2017,19-01-2017,20-01-2017,21-01-2017,22-01-2017
NR,Punjab,88.1,91.9,95.2,105.8,104.1,106.4,100.3
,Haryana,114.9,120.3,121.1,118.0,125.1,122.5,112.8
,Rajasthan,210.2,212.4,212.0,204.1,209.8,211.6,210.9
,Delhi,64.0,68.2,68.6,67.8,67.9,65.8,62.5
,UP,288.1,294.7,292.9,287.9,292.2,293.7,282.8
,Uttarakhand,34.2,32.9,36.1,35.3,35.9,36.9,33.4
,HP,25.6,27.0,27.2,26.7,26.9,26.0,22.5
,J&K,41.3,41.3,40.9,42.7,42.7,49.4,48.7
,Chandigarh,3.8,4.0,4.2,4.0,4.0,3.9,3.5
WR,Chhattisgarh,71.6,74.7,73.0,74.2,70.7,73.5,73.6
,Gujarat,269.4,273.5,273.5,277.1,278.5,279.7,276.1
,MP,209.1,210.4,212.1,207.5,210.7,211.0,211.3
,Maharashtra,406.2,409.4,407.1,408.9,404.7,407.2,399.2
,Goa,8.7,8.8,8.9,8.9,8.8,8.6,8.2
,DD,6.2,6.5,6.7,6.7,6.7,6.7,6.3
,DNH,16.3,16.4,16.4,16.6,16.7,16.6,16.2
,Essar steel,7.7,8.0,7.8,7.2,8.3,9.7,10.0
SR,Andhra Pradesh,145.2,146.4,144.0,143.7,145.7,146.5,142.2
,Telangana,152.2,155.2,155.2,157.7,156.7,155.5,153.5
,Karnataka,195.2,191.7,194.7,195.6,199.0,196.8,187.3
,Kerala,63.7,64.2,63.6,62.6,64.0,64.7,59.8
,Tamil Nadu,240.8,266.0,271.1,273.9,274.7,259.8,238.9
,Pondy,4.5,5.5,6.1,6.2,5.9,5.8,5.6
ER,Bihar,63.1,59.5,61.3,62.4,62.0,63.9,63.9
,DVC,62.3,62.4,64.6,65.3,65.9,63.3,63.0
,Jharkhand,24.1,23.2,22.0,22.2,22.1,23.9,23.8
,Odisha,66.0,67.3,67.2,68.0,67.6,66.1,66.0
,West Bengal,104.0,107.9,109.5,110.1,110.8,110.4,103.5
,Sikkim,1.6,1.5,1.7,1.6,1.6,1.5,1.4
NER,Arunachal Pradesh,2.0,2.0,2.8,2.1,2.1,2.1,2.1
Assam,21.3,22.6,22.0,22.1,22.7,22.9,21.8,
Manipur,2.2,2.4,2.2,2.4,2.5,2.4,2.3,
Meghalaya,5.2,5.6,5.3,5.7,5.6,5.9,4.9,
Mizoram,1.5,1.5,1.6,1.4,1.5,1.6,1.4,
Nagaland,1.8,1.9,2.2,2.2,2.2,1.9,2.2,
Tripura,3.6,3.3,3.4,3.4,3.5,3.1,3.2,
