Region,States,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020
NR,Punjab,275.9,266.3,256.0,254.1,240.1,232.0,219.7
,Haryana,212.9,211.1,203.2,198.1,199.1,190.1,170.4
,Rajasthan,263.0,267.3,267.7,266.3,267.3,254.7,237.5
,Delhi,123.9,125.2,122.2,119.3,116.6,106.0,96.6
,UP,476.3,439.1,395.2,349.7,376.2,397.5,395.5
,Uttarakhand,43.0,43.7,41.1,39.8,40.9,40.7,36.6
,HP,31.6,32.1,31.4,32.4,32.4,30.4,27.2
,J&K,47.4,47.7,49.4,48.9,46.4,46.3,46.5
,Chandigarh,6.1,6.2,5.9,5.5,5.5,5.0,4.4
WR,Chhattisgarh,82.7,78.6,81.1,82.8,87.5,88.5,89.7
,Gujarat,305.3,314.7,311.8,314.5,332.3,325.9,317.6
,MP,219.8,213.3,196.1,194.4,203.3,204.6,201.7
,Maharashtra,369.6,382.8,375.9,385.7,385.0,379.8,376.2
,Goa,9.0,9.2,9.7,9.4,9.5,9.3,8.5
,DD,7.0,7.3,7.3,7.1,7.3,7.3,6.8
,DNH,17.7,17.8,17.3,18.8,17.9,18.0,17.8
,Essar steel,16.9,17.9,17.6,17.5,16.7,17.2,18.9
SR,Andhra Pradesh,147.1,157.3,165.9,174.4,175.3,146.9,147.6
,Telangana,143.0,153.2,157.7,171.8,175.3,132.7,134.4
,Karnataka,136.1,145.5,151.9,163.3,166.5,148.8,143.3
,Kerala,60.2,62.2,64.1,65.7,66.7,66.3,61.4
,Tamil Nadu,271.1,291.3,307.9,321.9,315.3,306.8,279.4
,Pondy,7.4,7.8,8.4,8.4,8.2,7.8,8.2
ER,Bihar,102.9,92.2,85.4,82.4,80.8,88.5,94.9
,DVC,62.2,63.4,64.3,64.5,64.8,65.0,65.7
,Jharkhand,25.0,26.9,27.5,28.0,26.0,26.8,28.7
,Odisha,86.1,92.1,96.7,98.0,94.5,93.4,94.2
,West Bengal,160.6,156.4,155.8,163.0,162.6,157.4,151.6
,Sikkim,1.0,1.1,1.2,1.0,1.2,1.2,1.0
NER,Arunachal Pradesh,2.1,2.2,2.1,2.2,2.2,2.3,2.1
Assam,33.4,30.8,30.8,30.6,30.8,30.1,30.1,
Manipur,2.7,2.7,2.6,2.7,2.6,2.6,2.5,
Meghalaya,5.8,5.8,5.9,5.8,5.2,4.8,5.6,
Mizoram,1.7,1.7,1.7,1.6,1.6,1.6,1.5,
Nagaland,2.4,2.3,2.4,2.3,2.3,2.3,2.3,
Tripura,4.6,4.3,4.4,4.2,4.3,4.4,4.0,
