Region,States,02-09-2019,03-09-2019,04-09-2019,05-09-2019,06-09-2019,07-09-2019,08-09-2019
NR,Punjab,235.3,242.9,246.2,214.3,219.2,228.4,224.1
,Haryana,204.6,215.7,217.8,208.0,209.3,209.1,198.2
,Rajasthan,203.2,212.6,225.5,225.7,228.7,224.7,219.8
,Delhi,122.8,129.2,130.3,128.7,128.5,122.2,116.7
,UP,425.6,434.0,414.1,439.6,435.0,430.1,423.8
,Uttarakhand,41.1,43.9,41.1,42.8,42.7,39.6,38.0
,HP,29.5,30.7,30.7,29.9,30.8,31.1,28.2
,J&K,39.5,41.2,40.3,38.6,39.8,40.2,39.3
,Chandigarh,6.2,6.5,6.1,5.7,5.9,5.9,5.5
WR,Chhattisgarh,90.0,89.7,84.9,88.5,86.8,85.2,74.4
,Gujarat,289.7,297.9,296.8,288.7,292.4,294.3,276.3
,MP,186.4,185.2,186.3,188.2,195.1,192.3,180.0
,Maharashtra,369.2,395.5,395.5,399.6,397.8,390.6,381.2
,Goa,8.8,8.8,8.8,10.2,10.2,10.2,10.2
,DD,6.0,6.4,6.6,6.9,7.5,7.5,6.9
,DNH,17.4,18.3,18.7,18.5,18.6,18.6,18.2
,Essar steel,5.7,5.9,5.7,5.6,6.7,5.8,6.6
SR,Andhra Pradesh,157.2,153.6,159.4,163.6,167.9,169.6,169.7
,Telangana,161.9,168.5,175.3,190.3,193.7,188.3,188.1
,Karnataka,171.9,174.9,172.6,170.5,179.2,177.7,167.9
,Kerala,64.9,65.9,65.2,65.1,65.5,67.0,62.6
,Tamil Nadu,276.8,286.3,291.3,296.9,303.7,307.3,290.2
,Pondy,7.0,7.1,7.1,7.9,7.9,8.2,7.7
ER,Bihar,121.4,117.0,112.6,115.3,116.8,115.6,112.6
,DVC,62.3,62.8,61.4,60.2,60.9,61.5,62.6
,Jharkhand,24.2,25.4,25.1,25.4,25.9,24.5,23.2
,Odisha,94.8,91.1,93.6,93.6,90.3,89.4,91.4
,West Bengal,171.8,178.4,172.2,171.8,170.8,168.4,153.1
,Sikkim,0.9,0.9,1.0,1.0,0.9,1.2,0.8
NER,Arunachal Pradesh,2.5,2.4,2.2,2.4,2.3,2.3,2.1
Assam,35.5,36.1,34.0,33.3,35.2,36.0,33.3,
Manipur,2.4,2.5,2.6,2.5,2.5,2.6,2.5,
Meghalaya,5.0,4.9,5.1,5.3,5.3,5.3,5.3,
Mizoram,1.7,1.7,1.8,1.9,1.9,1.9,1.8,
Nagaland,2.0,2.4,2.2,2.5,2.3,2.3,2.2,
Tripura,4.7,5.0,5.2,5.2,5.2,4.9,4.8,
