Region,States,19-07-2021,20-07-2021,21-07-2021,22-07-2021,23-07-2021,24-07-2021,25-07-2021
NR,Punjab,286.5,206.7,202.5,241.3,260.0,272.2,286.0
,Haryana,150.2,152.8,165.8,179.2,188.7,202.5,201.0
,Rajasthan,244.0,250.9,258.6,263.5,257.9,258.8,255.2
,Delhi,100.8,98.2,100.2,110.7,113.5,113.4,116.3
,UP,373.9,382.1,396.2,406.6,437.7,440.5,457.6
,Uttarakhand,36.4,38.4,40.1,40.5,43.2,45.4,42.6
,HP,27.3,26.7,28.5,27.2,29.5,30.3,27.5
,J&K,38.3,43.6,46.9,47.0,48.3,48.4,45.9
,Chandigarh,5.6,5.2,5.2,5.8,6.1,6.4,6.0
WR,Chhattisgarh,114.5,109.5,96.8,94.6,93.5,85.1,90.4
,Gujarat,338.3,335.8,329.5,354.2,364.9,344.8,304.5
,MP,225.8,217.3,215.9,215.8,209.6,196.6,189.1
,Maharashtra,418.2,415.8,398.3,388.2,396.8,397.0,387.9
,Goa,11.2,11.1,11.1,11.2,11.3,11.4,10.9
,DD,6.9,7.4,7.4,7.3,7.4,7.4,6.5
,DNH,19.0,18.8,19.4,19.6,19.3,19.3,18.9
,Essar steel,16.9,18.0,19.8,18.7,17.8,18.0,18.6
SR,Andhra Pradesh,161.7,164.0,156.7,142.0,149.1,160.1,169.1
,Telangana,187.8,193.6,155.3,134.4,144.2,160.4,177.0
,Karnataka,146.9,147.5,140.8,145.6,144.8,145.6,131.5
,Kerala,65.8,68.5,64.6,65.9,67.8,64.2,60.1
,Tamil Nadu,289.8,304.9,309.9,306.9,313.0,318.7,296.6
,Pondy,8.0,8.4,8.4,8.3,8.6,9.1,8.8
ER,Bihar,125.4,117.4,126.9,127.6,126.5,114.2,129.7
,DVC,66.2,66.1,65.0,65.5,63.5,64.6,64.5
,Jharkhand,29.8,28.7,29.8,30.6,30.3,29.4,30.4
,Odisha,119.4,114.0,111.1,111.1,107.3,110.7,113.9
,West Bengal,179.8,170.6,170.7,175.6,169.5,162.4,165.1
,Sikkim,1.4,1.4,1.4,1.3,1.3,1.3,1.1
NER,Arunachal Pradesh,2.3,2.4,2.2,2.4,2.2,2.2,2.3
Assam,35.4,39.0,39.2,39.1,37.4,39.8,37.8,
Manipur,2.5,2.5,2.6,2.7,2.6,2.5,2.5,
Meghalaya,5.9,5.7,5.8,5.4,5.4,5.3,5.6,
Mizoram,1.6,1.6,1.5,1.7,1.6,1.6,1.6,
Nagaland,2.7,2.5,2.6,2.6,2.6,2.5,2.6,
Tripura,5.0,5.1,5.1,4.8,4.6,4.7,4.7,
