Region,States,01-11-2021,02-11-2021,03-11-2021,04-11-2021,05-11-2021,06-11-2021,07-11-2021
NR,Punjab,114.8,115.8,117.6,92.6,79.2,101.6,105.2
,Haryana,119.5,121.3,115.5,91.2,84.5,95.8,99.5
,Rajasthan,230.1,231.9,229.8,212.1,198.9,211.6,223.5
,Delhi,65.4,65.3,63.0,55.7,51.8,52.0,54.8
,UP,259.5,274.5,276.5,267.0,241.2,241.5,242.4
,Uttarakhand,34.3,35.0,32.3,26.7,25.2,27.3,29.1
,HP,31.5,31.4,30.4,23.5,21.2,25.5,27.4
,J&K,49.9,47.3,46.7,48.3,51.9,51.1,47.1
,Chandigarh,3.1,3.1,3.1,2.6,2.5,2.8,2.6
WR,Chhattisgarh,81.3,81.6,81.3,75.3,69.5,72.3,73.0
,Gujarat,355.9,347.7,321.3,266.5,235.0,254.1,269.0
,MP,221.0,229.5,231.8,229.1,218.7,224.9,231.6
,Maharashtra,496.8,507.0,492.2,440.5,426.8,433.0,443.1
,Goa,13.8,13.9,13.8,10.6,10.8,11.6,11.6
,DD,7.4,7.5,7.0,4.0,3.4,4.6,5.9
,DNH,19.2,19.3,18.8,13.6,12.9,15.7,17.4
,Essar steel,17.5,17.1,19.1,18.1,18.1,17.6,18.5
SR,Andhra Pradesh,167.1,163.6,160.9,150.1,155.7,162.7,160.0
,Telangana,167.9,167.2,164.1,151.3,156.6,161.4,155.3
,Karnataka,164.5,174.7,178.5,173.4,160.1,165.6,160.1
,Kerala,71.3,71.5,71.9,67.5,71.2,73.3,67.7
,Tamil Nadu,270.7,266.9,243.9,185.2,195.9,222.5,219.7
,Pondy,7.4,7.3,7.2,5.1,6.1,7.1,6.7
ER,Bihar,76.9,76.0,78.2,80.6,79.1,78.7,75.4
,DVC,65.3,65.3,66.9,66.7,65.2,65.0,64.4
,Jharkhand,25.4,25.7,26.7,28.8,27.6,26.4,26.3
,Odisha,113.0,110.5,113.2,117.0,115.3,106.8,102.2
,West Bengal,126.7,131.1,132.4,121.6,117.7,112.9,107.7
,Sikkim,1.6,1.5,1.5,1.1,1.1,1.1,1.2
NER,Arunachal Pradesh,2.1,2.3,2.3,2.3,2.3,2.3,2.2
Assam,26.6,28.2,27.8,26.0,24.8,25.1,24.4,
Manipur,2.5,2.6,2.6,2.7,2.6,2.5,2.5,
Meghalaya,6.6,6.6,6.6,5.9,6.1,6.3,6.2,
Mizoram,1.5,1.6,1.6,1.7,1.7,1.7,1.7,
Nagaland,2.3,2.3,2.5,2.5,2.3,2.4,2.2,
Tripura,4.2,3.8,3.9,3.9,3.9,3.8,3.6,
